Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140
Rat,15049,1,1,7,Audiovisual,PI,8;16,16,6.78699999999935;7;11.0279999999993;20.0729999999994;22.9609999999993;34.0009999999993;53.0009999999993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,8,Audiovisual,PI,8;16,16,8.93499999999949;11.7449999999999;14.9759999999997;15.9259999999995;17.1980000000003;19.701;24.9960000000001;27.0599999999995;27.3760000000002;28.1130000000003;28.6890000000003;30.3909999999996;35.0959999999996;59.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,9,Audiovisual,PI,8;16,16,21.0210000000006;24.8590000000004;27.8280000000004;29.2450000000008;30.8590000000004;55.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,10,Audiovisual,PI,8;16,16,20.3310000000001;20.7460000000001;23.4619999999995;25.8220000000001;34.2889999999998;49.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,11,Audiovisual,PI,8;16,16,9.25900000000002;12.9590000000007;13.3780000000006;15.1940000000004;17.8040000000001;19.2280000000001;24.4620000000004;32.9360000000006;60.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,12,Audiovisual,PI,8;16,16,55.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,13,Audiovisual,PI,8;16,16,6.56099999999969;9.26400000000012;12.5029999999997;12.8140000000003;13.0249999999996;14.8280000000004;16.3159999999998;18.6840000000002;19.8040000000001;21.1769999999997;21.3410000000004;22.174;64.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,14,Audiovisual,PI,8;16,16,20.1270000000004;22.0029999999997;22.79;26.6199999999999;27.5410000000002;27.9470000000001;28.9530000000004;55.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,15,Audiovisual,PI,8;16,16,22.0290000000005;31.1610000000001;61.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15049,1,1,16,Audiovisual,PI,8;16,16,60.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,1,Audiovisual,PI,8;16,8,2.68000000000001;4.679;6.03300000000002;19.493;20.034;20.268;28.392;29.112;61.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,2,Audiovisual,PI,8;16,8,3.77699999999999;4.28800000000001;4.59100000000001;4.94799999999998;5.23099999999999;5.51100000000002;5.77800000000002;6.089;6.33800000000002;6.589;6.89999999999998;7.20299999999997;7.45800000000003;7.74700000000001;8.13;8.64100000000002;9.17599999999999;9.54599999999999;9.94400000000002;10.411;10.986;12.156;54.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,3,Audiovisual,PI,8;16,8,5.86599999999999;6.23199999999997;6.60099999999989;7.10299999999984;7.37999999999988;7.79499999999985;8.14199999999983;8.48299999999995;8.71399999999994;8.94200000000001;9.19899999999984;9.82999999999993;10.8439999999998;11.722;11.9939999999999;12.3699999999999;12.5859999999998;12.9289999999999;53.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,4,Audiovisual,PI,8;16,8,13.5740000000001;14.1849999999999;14.3580000000002;14.6089999999999;14.8110000000002;15.098;15.3110000000002;15.5569999999998;15.989;16.3449999999998;16.5900000000001;16.9389999999999;17.3800000000001;17.6500000000001;30.1179999999999;64.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,5,Audiovisual,PI,8;16,8,6.30699999999979;6.60500000000047;6.82200000000012;7.15000000000055;7.41700000000037;7.67100000000028;7.96000000000004;8.1840000000002;8.5630000000001;8.85000000000036;9.3090000000002;9.60500000000047;9.88900000000012;10.2250000000004;10.5250000000005;10.7930000000006;10.9980000000005;11.2960000000003;11.6509999999998;12.1840000000002;13.2470000000003;14.0740000000005;14.6279999999997;14.8829999999998;15.3450000000003;18.9989999999998;25.4769999999999;25.9740000000002;55.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,6,Audiovisual,PI,8;16,8,3.92399999999998;4.23900000000049;4.69600000000082;5.03400000000056;5.30500000000029;5.79100000000017;6.04200000000037;6.35200000000077;6.76800000000003;7.00900000000001;7.40200000000004;7.73199999999997;7.99900000000071;8.42100000000028;8.80400000000009;8.9340000000002;9.18700000000081;9.59400000000005;9.99300000000039;10.3030000000008;10.759;11.1980000000003;11.5970000000007;12.3810000000003;12.8700000000008;13.4060000000009;56.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,7,Audiovisual,PI,8;16,8,7.13599999999951;7.43599999999969;7.77499999999964;8.03699999999935;8.32399999999961;8.58699999999953;8.86700000000019;9.17900000000009;9.76899999999932;10.0709999999999;10.3429999999998;10.6409999999996;11.1379999999999;11.4789999999994;11.692;12.0059999999994;12.3130000000001;12.7719999999999;13.1769999999997;13.5919999999996;14.1149999999998;14.8239999999996;15.1779999999999;15.4119999999994;15.7569999999996;16.1319999999996;16.3939999999993;16.915;17.5479999999998;17.8989999999994;18.277;19.1750000000002;63.0009999999993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,8,Audiovisual,PI,8;16,8,5.50500000000011;5.82200000000012;6.09200000000055;6.56500000000051;6.79200000000037;7.0610000000006;7.3110000000006;7.61100000000079;8.03800000000047;8.23200000000088;8.52400000000034;8.75800000000072;9.09600000000046;9.54400000000078;10.0260000000008;10.5390000000007;11.1260000000002;11.5250000000005;11.7980000000007;11.8290000000006;12.6710000000003;13.0130000000008;13.1240000000007;13.2510000000002;13.6800000000003;14.3340000000007;61.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,9,Audiovisual,PI,8;16,8,5.28899999999976;5.54799999999977;5.82099999999991;6.14300000000003;6.5029999999997;6.71699999999964;6.9989999999998;7.23499999999967;7.63299999999981;8.1210000000001;9.32600000000002;9.59299999999985;9.96200000000044;10.384;10.8689999999997;11.3779999999997;11.5950000000003;12.0249999999996;12.3400000000001;12.8029999999999;13.4030000000002;13.7839999999997;14.4030000000002;14.75;15.1030000000001;15.3419999999996;16.3739999999998;16.5749999999998;59.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,10,Audiovisual,PI,8;16,8,4.73199999999997;4.99499999999989;5.40200000000004;5.47400000000016;5.99099999999999;6.32600000000002;6.68099999999959;6.94599999999991;7.28999999999996;7.67900000000009;8.19700000000012;8.60300000000007;8.80299999999988;9.20699999999943;9.55000000000018;9.90099999999984;10.2079999999996;11.3119999999999;12.1639999999998;13.0649999999996;48.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,11,Audiovisual,PI,8;16,8,10.335;10.634;10.8989999999994;11.2929999999997;11.3669999999993;11.4960000000001;11.8189999999995;12.1009999999997;12.3400000000001;12.6570000000002;12.9479999999994;13.0929999999998;13.4179999999997;13.6480000000001;13.9359999999997;14.3669999999993;14.9009999999998;15.2379999999994;15.4759999999997;15.9089999999997;16.2779999999993;16.7569999999996;17.3649999999998;62.0009999999993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,12,Audiovisual,PI,8;16,8,10.2379999999994;10.7789999999995;10.9219999999996;11.1279999999997;11.4079999999994;11.6869999999999;11.9589999999998;12.2249999999995;12.5450000000001;12.7529999999997;13.067;13.4989999999998;13.7510000000002;13.9650000000001;14.29;14.585;14.875;15.1120000000001;15.4200000000001;16.1080000000002;17.406;17.9960000000001;18.2730000000001;18.518;18.9879999999994;19.8409999999994;25.692,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,1,Audiovisual,PI,8;16,16,5.33199999999999;5.99599999999998;6.25999999999999;6.78300000000002;11.147;12.0309999999999;12.372;12.703;13.055;13.319;13.765;14.231;14.579;14.811;15.098;15.397;15.72;16.028;16.422;16.751;17.261;17.8439999999999;18.216;18.497;18.7619999999999;19.079;19.436;19.857;20.212;20.692;21.3;21.614;22.308;22.856;23.175;23.6079999999999;24.003;27.783;28.432;52.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,2,Audiovisual,PI,8;16,16,6.60000000000002;7.30900000000008;7.62200000000007;8.06500000000006;8.5200000000001;9.02800000000002;9.30000000000007;9.53100000000006;9.83200000000011;10.245;10.7230000000001;11.014;11.364;11.649;11.9240000000001;12.201;12.5340000000001;12.9530000000001;13.3850000000001;13.682;13.984;14.3920000000001;14.71;15.0200000000001;15.3290000000001;15.884;16.235;16.8570000000001;17.312;18.8670000000001;19.6400000000001;20.2140000000001;54.0010000000001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,3,Audiovisual,PI,8;16,16,2.70900000000006;3.85600000000011;4.548;23.874;24.9290000000001;24.9730000000001;25.2600000000001;25.523;25.8720000000001;26.125;26.3910000000001;26.878;27.1220000000001;27.4100000000001;27.7130000000001;28.043;28.2270000000001;28.633;28.8580000000001;29.128;29.5590000000001;30.0450000000001;30.6370000000001;31.0360000000001;31.288;31.5630000000001;31.8580000000001;32.1800000000001;32.567;33.139;33.2700000000001;33.393;33.7030000000001;34.062;34.638;35.2420000000001;35.5780000000001;36.321;36.7370000000001;37.0600000000001;37.3200000000001;37.985;38.8610000000001;39.556;53.0010000000001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,4,Audiovisual,PI,8;16,16,2.43899999999985;2.86899999999991;3.2489999999998;3.91499999999996;4.77399999999989;5.154;5.67499999999995;5.92699999999991;6.19999999999982;6.71799999999985;7.18099999999981;7.50699999999983;8.08399999999983;8.38499999999999;8.66299999999978;8.93199999999979;9.22399999999993;9.60199999999986;10.0849999999998;10.4679999999998;10.9449999999999;11.5069999999998;12.2289999999998;12.5149999999999;12.8229999999999;13.1769999999999;13.558;13.8739999999998;14.617;15.079;15.6669999999999;16.1089999999999;16.3809999999999;16.6389999999999;16.9409999999998;17.3739999999998;17.8489999999999;18.386;18.7069999999999;19.01;19.5229999999999;19.7659999999999;19.818;20.5599999999999;20.9829999999999;21.395;21.7269999999999;22.1819999999998;22.703;23.789;24.434;24.7089999999998;24.8309999999999;54.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,5,Audiovisual,PI,8;16,16,17.4850000000001;17.9940000000001;18.5349999999999;18.8229999999999;19.1480000000001;19.393;19.7759999999998;20.1390000000001;20.4070000000002;20.7040000000002;21.2000000000003;21.5039999999999;21.8870000000002;22.406;23.201;23.52;23.8220000000001;24.067;24.3820000000001;24.538;24.8789999999999;25.183;25.96;26.2980000000002;26.6950000000002;26.9790000000003;27.3870000000002;27.8530000000001;28.451;29.0889999999999;29.9430000000002;30.3629999999998;30.6689999999999;30.9610000000002;31.248;31.701;31.8070000000002;32.415;32.857;33.136;33.4290000000001;33.9290000000001;34.3879999999999;63.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,6,Audiovisual,PI,8;16,16,14.4949999999999;15.1660000000002;15.7470000000003;16.2510000000002;16.538;16.8560000000002;17.1570000000002;17.3389999999999;17.6770000000001;18.1379999999999;18.444;18.6849999999999;18.9479999999999;19.2269999999999;19.4780000000001;19.6480000000001;19.973;20.406;21.0260000000003;21.5239999999999;22.0460000000003;22.2620000000002;22.5520000000001;22.8220000000001;23.156;23.3600000000001;23.7190000000001;24.1640000000002;24.4000000000001;24.6979999999999;25.0149999999999;25.3040000000001;25.7310000000002;25.8890000000001;26.163;26.3250000000003;26.6590000000001;27.3560000000002;27.6820000000002;28.174;28.5080000000003;28.9880000000003;29.5010000000002;30.2440000000001;30.5250000000001;31.538;32.0520000000001;36.2139999999999;58.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,7,Audiovisual,PI,8;16,16,15.9789999999998;16.2829999999999;17.2269999999999;17.48;17.7219999999998;18.0279999999998;18.2730000000001;18.5499999999997;18.7750000000001;19.1790000000001;19.5030000000002;19.866;20.3559999999998;20.723;20.9859999999999;21.2109999999998;21.4719999999998;21.752;22.0250000000001;22.288;22.5619999999999;23.0030000000002;23.4629999999997;23.962;24.5599999999999;24.924;25.2089999999998;25.4940000000001;25.828;26.201;26.6999999999998;27.1320000000001;27.5169999999998;27.9659999999999;28.5250000000001;29.3049999999998;29.9090000000001;30.3490000000002;30.5920000000001;30.8400000000001;31.1379999999999;31.4499999999998;31.73;32.0320000000002;32.3319999999999;32.6030000000001;32.9409999999998;33.232;34.0349999999999;34.7649999999999;35.239;35.681;38.5430000000001;58.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,8,Audiovisual,PI,8;16,16,10.634;10.942;11.3310000000001;11.8969999999999;12.4349999999999;12.7280000000001;12.9780000000001;13.1469999999999;13.453;13.9059999999999;14.2350000000001;14.5;14.7779999999998;15.058;15.415;15.7280000000001;16.1199999999999;16.5250000000001;16.9560000000001;17.1599999999999;17.4360000000002;17.7080000000001;17.9740000000002;18.2420000000002;18.7669999999998;19.1770000000001;19.6529999999998;20.2779999999998;20.8560000000002;21.221;21.596;21.9200000000001;22.1970000000001;22.4969999999998;22.9479999999999;23.0740000000001;23.1970000000001;23.3870000000002;23.6799999999998;23.875;23.9870000000001;24.3409999999999;24.8330000000001;25.0889999999999;25.4760000000001;25.8780000000002;25.931;26.9630000000002;62.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,9,Audiovisual,PI,8;16,16,6.25199999999995;6.61200000000008;6.87400000000025;7.71399999999994;8.00900000000002;8.31500000000006;8.61099999999988;9.02199999999994;9.31399999999985;9.51700000000028;9.82000000000016;10.0970000000002;10.377;10.7440000000001;11;11.3540000000003;11.837;12.3890000000001;12.761;12.9580000000001;13.2370000000001;13.5340000000001;13.8430000000003;14.194;14.4380000000001;14.819;15.1710000000003;15.6350000000002;16.1590000000001;16.681;16.9360000000002;17.3150000000001;17.7449999999999;18.0410000000002;18.346;18.9569999999999;19.3020000000001;19.6770000000001;19.788;20.1370000000002;20.4120000000003;20.8690000000001;21.422;21.9090000000001;22.547;22.8000000000002;23.192;23.7249999999999;52.9859999999999;53.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,10,Audiovisual,PI,8;16,16,12.6419999999998;13.0039999999999;13.2759999999998;13.8130000000001;14.3530000000001;14.6030000000001;14.7650000000003;15.0929999999998;15.3699999999999;15.607;16.0109999999995;16.4629999999997;16.9660000000004;17.4430000000002;17.9690000000001;18.3100000000004;18.375;18.5900000000001;18.8609999999999;19.1790000000001;19.7049999999999;20.1570000000002;20.5339999999997;21.0519999999997;21.5600000000004;22.1949999999997;22.5339999999997;22.893;23.2209999999996;23.6139999999996;24.1220000000003;24.4700000000003;24.8069999999998;25.335;25.8869999999997;26.7169999999996;27.0770000000002;27.375;27.6580000000004;28.0519999999997;28.5259999999998;29.0749999999998;29.4430000000002;29.8360000000002;30.2510000000002;30.5299999999997;31.1580000000004;32.0209999999997;61.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,11,Audiovisual,PI,8;16,16,21.0909999999994;21.3779999999997;21.6229999999996;22.1579999999994;22.384;22.7209999999996;22.9459999999999;23.2669999999998;23.5929999999998;23.8689999999997;24.1139999999996;24.4189999999999;24.723;24.9979999999996;25.2669999999998;25.5529999999999;25.9609999999993;26.4139999999998;27.0379999999996;27.3279999999995;27.6279999999997;27.9489999999996;28.4639999999999;28.7249999999995;29.1699999999992;29.7359999999999;30.2859999999992;30.6569999999992;30.9399999999996;31.5159999999996;31.7949999999992;32.134;32.3139999999994;32.6319999999996;32.9099999999999;33.1789999999992;33.4489999999996;33.7539999999999;34.3969999999999;34.7429999999995;35.0909999999994;35.7289999999994;58.0009999999993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,12,Audiovisual,PI,8;16,16,9.21500000000015;9.57800000000043;10.0050000000001;10.2370000000001;10.5810000000001;11.0060000000003;11.2960000000003;11.5309999999999;11.7750000000005;12.1220000000003;12.3780000000006;12.652;12.9690000000001;13.3220000000001;13.598;13.8670000000002;14.1980000000003;14.5970000000007;15.0540000000001;15.527;15.7740000000003;16.0529999999999;16.3760000000002;16.6080000000002;16.9780000000001;17.2600000000002;17.5540000000001;17.9830000000002;18.4180000000006;18.8690000000006;19.3810000000003;19.7420000000002;19.9260000000004;20.2460000000001;20.5120000000006;20.7870000000003;21.0650000000005;21.6820000000007;21.9780000000001;22.2670000000007;22.5660000000007;22.9760000000006;23.5330000000004;24.4369999999999;24.7060000000001;25.0150000000003;25.1720000000005;25.54;26;26.3470000000007;26.6180000000004;27.4300000000003;27.902;28.0170000000007;29.0060000000003;58.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15050,1,1,13,Audiovisual,PI,8;16,16,11.0690000000004;12.4170000000004;13.1040000000003;13.3870000000006;13.6540000000005;13.9369999999999;14.2620000000006;14.585;14.8050000000003;15.2260000000006;15.5300000000007;15.7750000000005;16.0950000000003;16.4859999999999;16.9260000000004;17.4409999999998;17.8100000000004;18.076;18.3950000000004;18.6959999999999;19.0650000000005;19.5060000000003;20.0680000000002;20.4880000000003;21.0990000000002;21.5110000000004;21.8500000000004;22.1490000000003;22.4679999999998;23.1329999999998;23.5010000000002;23.6980000000003;24.2750000000005;24.7150000000001;25.0820000000003;25.473;50.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,15001,1,1,1,Audiovisual,PI,8;16;32,8,6.399;8.16400000000004;8.62200000000001;9.11700000000002;10.232;10.88;12.043;12.787;14.382;15.417;16.069;19.946;63.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15001,1,1,2,Audiovisual,PI,8;16;32,8,4.73199999999997;7.39799999999991;9.25099999999998;9.98699999999997;10.514;11.567;12.596;13.405;13.8259999999999;14.442;15.1239999999999;15.7289999999999;15.9789999999999;16.65;17.439;18.2249999999999;18.62;19.1279999999999;20.216;21.0599999999999;21.408;60.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
