Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Condition,date,ToD,exclude
Human,12,1,3,31,Visual,TR,1,1,0.767350715,38,17.11.2017,1600,FALSE
Human,12,1,3,32,Visual,TR,1,1,0.750596004,38,17.11.2017,1600,FALSE
Human,12,1,3,33,Visual,TR,1,1,0.76730934,38,17.11.2017,1600,FALSE
Human,12,1,3,34,Visual,TR,1,1,0.86737026,38,17.11.2017,1600,FALSE
Human,12,1,3,35,Visual,TR,1,1,0.768307868,38,17.11.2017,1600,FALSE
Human,12,1,3,36,Visual,TR,1,1,0.834023188,38,17.11.2017,1600,FALSE
Human,12,1,3,37,Visual,TR,1,1,0.650875545,38,17.11.2017,1600,FALSE
Human,12,1,3,38,Visual,TR,1,1,0.884043797,38,17.11.2017,1600,FALSE
Human,12,1,3,39,Visual,TR,1,1,0.900672017,38,17.11.2017,1600,FALSE
Human,12,1,3,40,Visual,TR,1,1,1.167743743,38,17.11.2017,1600,FALSE
Human,12,1,3,41,Visual,TR,1,1,1.067470428,38,17.11.2017,1600,FALSE
Human,12,1,3,42,Visual,TR,1,1,1.002290232,38,17.11.2017,1600,FALSE
Human,12,1,3,43,Visual,TR,1,1,0.850699876,38,17.11.2017,1600,FALSE
Human,12,1,3,44,Visual,TR,1,1,0.984179981,38,17.11.2017,1600,FALSE
Human,12,1,3,45,Visual,TR,1,1,1.067816406,38,17.11.2017,1600,FALSE
Human,12,1,3,46,Visual,TR,1,1,1.117491825,38,17.11.2017,1600,FALSE
Human,12,1,3,47,Visual,TR,1,1,1.06748225,38,17.11.2017,1600,FALSE
Human,12,1,3,48,Visual,TR,1,1,0.984428234,38,17.11.2017,1600,FALSE
Human,12,1,3,49,Visual,TR,1,1,1.00100838,38,17.11.2017,1600,FALSE
Human,15,2,1,0,Visual,TR,1,1,1.000980777,NaN,06.12.2017,1056,FALSE
Human,15,2,1,1,Visual,TR,1,1,1.217347977,NaN,06.12.2017,1056,FALSE
Human,15,2,1,2,Visual,TR,1,1,1.034276768,NaN,06.12.2017,1056,FALSE
Human,15,2,1,3,Visual,TR,1,1,1.651007592,NaN,06.12.2017,1056,FALSE
Human,15,2,1,4,Visual,TR,1,1,1.234977143,NaN,06.12.2017,1056,FALSE
Human,15,2,1,5,Visual,TR,1,1,1.484261263,NaN,06.12.2017,1056,FALSE
Human,15,2,1,6,Visual,TR,1,1,1.551239409,NaN,06.12.2017,1056,FALSE
Human,15,2,1,7,Visual,TR,1,1,1.534214706,NaN,06.12.2017,1056,FALSE
Human,15,2,1,8,Visual,TR,1,1,1.584329314,NaN,06.12.2017,1056,FALSE
Human,15,2,1,9,Visual,TR,1,1,1.367698499,NaN,06.12.2017,1056,FALSE
Human,15,2,1,10,Visual,TR,1,1,1.534289575,NaN,06.12.2017,1056,FALSE
Human,15,2,1,11,Visual,TR,1,1,1.184160348,NaN,06.12.2017,1056,FALSE
Human,15,2,1,12,Visual,TR,1,1,1.167426845,NaN,06.12.2017,1056,FALSE
Human,15,2,1,13,Visual,TR,1,1,1.167421328,NaN,06.12.2017,1056,FALSE
Human,15,2,1,14,Visual,TR,1,1,1.36756807,NaN,06.12.2017,1056,FALSE
Human,15,2,1,15,Visual,TR,1,1,1.651089947,NaN,06.12.2017,1056,FALSE
Human,15,2,1,16,Visual,TR,1,1,1.400815594,NaN,06.12.2017,1056,FALSE
Human,15,2,1,17,Visual,TR,1,1,1.317522814,NaN,06.12.2017,1056,FALSE
Human,15,2,1,18,Visual,TR,1,1,1.400965331,NaN,06.12.2017,1056,FALSE
Human,15,2,1,19,Visual,TR,1,1,1.434275113,NaN,06.12.2017,1056,FALSE
Human,15,2,1,20,Visual,TR,1,1,1.450786769,NaN,06.12.2017,1056,FALSE
Human,15,2,1,21,Visual,TR,1,1,1.734436711,NaN,06.12.2017,1056,FALSE
Human,15,2,1,22,Visual,TR,1,1,1.517654189,NaN,06.12.2017,1056,FALSE
Human,15,2,1,23,Visual,TR,1,1,1.701095405,NaN,06.12.2017,1056,FALSE
Human,15,2,1,24,Visual,TR,1,1,1.567645067,NaN,06.12.2017,1056,FALSE
Human,15,2,1,25,Visual,TR,1,1,1.684251175,NaN,06.12.2017,1056,FALSE
Human,15,2,1,26,Visual,TR,1,1,1.867703031,NaN,06.12.2017,1056,FALSE
Human,15,2,1,27,Visual,TR,1,1,1.867800754,NaN,06.12.2017,1056,FALSE
Human,15,2,1,28,Visual,TR,1,1,1.669178964,NaN,06.12.2017,1056,FALSE
Human,15,2,1,29,Visual,TR,1,1,1.768166939,NaN,06.12.2017,1056,FALSE
Human,15,2,1,30,Visual,TR,1,1,1.486236215,NaN,06.12.2017,1056,FALSE
Human,15,2,1,31,Visual,TR,1,1,1.700979162,NaN,06.12.2017,1056,FALSE
Human,15,2,1,32,Visual,TR,1,1,1.717681929,NaN,06.12.2017,1056,FALSE
Human,15,2,1,33,Visual,TR,1,1,1.451526785,NaN,06.12.2017,1056,FALSE
Human,15,2,1,34,Visual,TR,1,1,1.48442755,NaN,06.12.2017,1056,FALSE
Human,15,2,1,35,Visual,TR,1,1,1.317474741,NaN,06.12.2017,1056,FALSE
Human,15,2,1,36,Visual,TR,1,1,1.467511998,NaN,06.12.2017,1056,FALSE
Human,15,2,1,37,Visual,TR,1,1,1.350690741,NaN,06.12.2017,1056,FALSE
Human,15,2,1,38,Visual,TR,1,1,1.734398095,NaN,06.12.2017,1056,FALSE
Human,15,2,1,39,Visual,TR,1,1,1.450974729,NaN,06.12.2017,1056,FALSE
Human,15,2,1,40,Visual,TR,1,1,1.567694716,NaN,06.12.2017,1056,FALSE
Human,15,2,1,41,Visual,TR,1,1,1.634426978,NaN,06.12.2017,1056,FALSE
Human,15,2,1,42,Visual,TR,1,1,1.650939422,NaN,06.12.2017,1056,FALSE
Human,15,2,1,43,Visual,TR,1,1,1.634278817,NaN,06.12.2017,1056,FALSE
Human,15,2,1,44,Visual,TR,1,1,1.650959125,NaN,06.12.2017,1056,FALSE
Human,15,2,1,45,Visual,TR,1,1,1.634207101,NaN,06.12.2017,1056,FALSE
Human,15,2,1,46,Visual,TR,1,1,1.567589112,NaN,06.12.2017,1056,FALSE
Human,15,2,1,47,Visual,TR,1,1,1.70105403,NaN,06.12.2017,1056,FALSE
Human,15,2,1,48,Visual,TR,1,1,1.901111718,NaN,06.12.2017,1056,FALSE
Human,15,2,1,49,Visual,TR,1,1,1.801058247,NaN,06.12.2017,1056,FALSE
Human,15,2,2,0,Visual,TR,1,1,1.034158555,36,06.12.2017,1130,FALSE
Human,15,2,2,1,Visual,TR,1,1,1.534484233,36,06.12.2017,1130,FALSE
Human,15,2,2,2,Visual,TR,1,1,1.56764152,36,06.12.2017,1130,FALSE
Human,15,2,2,3,Visual,TR,1,1,1.450951874,36,06.12.2017,1130,FALSE
Human,15,2,2,4,Visual,TR,1,1,0.934414408,36,06.12.2017,1130,FALSE
Human,15,2,2,5,Visual,TR,1,1,0.950625802,36,06.12.2017,1130,FALSE
Human,15,2,2,6,Visual,TR,1,1,1.117342184,36,06.12.2017,1130,FALSE
Human,15,2,2,7,Visual,TR,1,1,1.168794968,36,06.12.2017,1130,FALSE
Human,15,2,2,8,Visual,TR,1,1,0.967426293,36,06.12.2017,1130,FALSE
Human,15,2,2,9,Visual,TR,1,1,0.952164547,36,06.12.2017,1130,FALSE
Human,15,2,2,10,Visual,TR,1,1,1.100937708,36,06.12.2017,1130,FALSE
Human,15,2,2,11,Visual,TR,1,1,0.984023063,36,06.12.2017,1130,FALSE
Human,15,2,2,12,Visual,TR,1,1,1.134123761,36,06.12.2017,1130,FALSE
Human,15,2,2,13,Visual,TR,1,1,1.050868021,36,06.12.2017,1130,FALSE
Human,15,2,2,14,Visual,TR,1,1,1.150872238,36,06.12.2017,1130,FALSE
Human,15,2,2,15,Visual,TR,1,1,0.93459291,36,06.12.2017,1130,FALSE
Human,15,2,2,16,Visual,TR,1,1,1.050712374,36,06.12.2017,1130,FALSE
Human,15,2,2,17,Visual,TR,1,1,0.984028579,36,06.12.2017,1130,FALSE
Human,15,2,2,18,Visual,TR,1,1,1.217521356,36,06.12.2017,1130,FALSE
Human,15,2,2,19,Visual,TR,1,1,1.167485951,36,06.12.2017,1130,FALSE
Human,15,2,2,20,Visual,TR,1,1,1.284126342,36,06.12.2017,1130,FALSE
Human,15,2,2,21,Visual,TR,1,1,1.01741323,36,06.12.2017,1130,FALSE
Human,15,2,2,22,Visual,TR,1,1,0.950688455,36,06.12.2017,1130,FALSE
Human,15,2,2,23,Visual,TR,1,1,1.117411536,36,06.12.2017,1130,FALSE
Human,15,2,2,24,Visual,TR,1,1,1.184202905,36,06.12.2017,1130,FALSE
Human,15,2,2,25,Visual,TR,1,1,1.200794552,36,06.12.2017,1130,FALSE
Human,15,2,2,26,Visual,TR,1,1,1.36751251,36,06.12.2017,1130,FALSE
Human,15,2,2,27,Visual,TR,1,1,1.367611415,36,06.12.2017,1130,FALSE
Human,15,2,2,28,Visual,TR,1,1,1.284227217,36,06.12.2017,1130,FALSE
Human,15,2,2,29,Visual,TR,1,1,1.417547915,36,06.12.2017,1130,FALSE
Human,15,2,2,30,Visual,TR,1,1,1.317548033,36,06.12.2017,1130,FALSE
Human,15,2,2,31,Visual,TR,1,1,0.984138912,36,06.12.2017,1130,FALSE
Human,15,2,2,32,Visual,TR,1,1,1.350965784,36,06.12.2017,1130,FALSE
Human,15,2,2,33,Visual,TR,1,1,1.167645539,36,06.12.2017,1130,FALSE
Human,15,2,2,34,Visual,TR,1,1,1.083991421,36,06.12.2017,1130,FALSE
Human,15,2,2,35,Visual,TR,1,1,1.268014641,36,06.12.2017,1130,FALSE
Human,15,2,2,36,Visual,TR,1,1,1.551009286,36,06.12.2017,1130,FALSE
Human,15,2,2,37,Visual,TR,1,1,1.350843236,36,06.12.2017,1130,FALSE
Human,15,2,2,38,Visual,TR,1,1,1.284188601,36,06.12.2017,1130,FALSE
Human,15,2,2,39,Visual,TR,1,1,1.133990574,36,06.12.2017,1130,FALSE
Human,15,2,2,40,Visual,TR,1,1,1.384300391,36,06.12.2017,1130,FALSE
Human,15,2,2,41,Visual,TR,1,1,1.417941171,36,06.12.2017,1130,FALSE
Human,15,2,2,42,Visual,TR,1,1,1.217453581,36,06.12.2017,1130,FALSE
Human,15,2,2,43,Visual,TR,1,1,1.400827415,36,06.12.2017,1130,FALSE
Human,15,2,2,44,Visual,TR,1,1,1.534293121,36,06.12.2017,1130,FALSE
Human,15,2,2,45,Visual,TR,1,1,1.250835079,36,06.12.2017,1130,FALSE
Human,15,2,2,46,Visual,TR,1,1,1.267486621,36,06.12.2017,1130,FALSE
Human,15,2,2,47,Visual,TR,1,1,1.368030285,36,06.12.2017,1130,FALSE
Human,15,2,2,48,Visual,TR,1,1,1.150579857,36,06.12.2017,1130,FALSE
Human,15,2,2,49,Visual,TR,1,1,1.050631989,36,06.12.2017,1130,FALSE
Human,15,2,3,0,Visual,TR,1,1,0.984020698,36,06.12.2017,1210,FALSE
Human,15,2,3,1,Visual,TR,1,1,1.184775846,36,06.12.2017,1210,FALSE
Human,15,2,3,2,Visual,TR,1,1,1.134156861,36,06.12.2017,1210,FALSE
Human,15,2,3,3,Visual,TR,1,1,1.217712074,36,06.12.2017,1210,FALSE
Human,15,2,3,4,Visual,TR,1,1,1.200735839,36,06.12.2017,1210,FALSE
Human,15,2,3,5,Visual,TR,1,1,1.201116092,36,06.12.2017,1210,FALSE
Human,15,2,3,6,Visual,TR,1,1,1.300854328,36,06.12.2017,1210,FALSE
Human,15,2,3,7,Visual,TR,1,1,1.234131918,36,06.12.2017,1210,FALSE
Human,15,2,3,8,Visual,TR,1,1,1.11742651,36,06.12.2017,1210,FALSE
Human,15,2,3,9,Visual,TR,1,1,1.36751645,36,06.12.2017,1210,FALSE
Human,15,2,3,10,Visual,TR,1,1,1.550783105,36,06.12.2017,1210,FALSE
Human,15,2,3,11,Visual,TR,1,1,1.434180937,36,06.12.2017,1210,FALSE
Human,15,2,3,12,Visual,TR,1,1,1.217561155,36,06.12.2017,1210,FALSE
Human,15,2,3,13,Visual,TR,1,1,1.250833503,36,06.12.2017,1210,FALSE
Human,15,2,3,14,Visual,TR,1,1,1.317725747,36,06.12.2017,1210,FALSE
Human,15,2,3,15,Visual,TR,1,1,1.334140862,36,06.12.2017,1210,FALSE
Human,15,2,3,16,Visual,TR,1,1,1.084039494,36,06.12.2017,1210,FALSE
Human,15,2,3,17,Visual,TR,1,1,1.150812737,36,06.12.2017,1210,FALSE
Human,15,2,3,18,Visual,TR,1,1,1.267555579,36,06.12.2017,1210,FALSE
Human,15,2,3,19,Visual,TR,1,1,1.134812157,36,06.12.2017,1210,FALSE
Human,15,2,3,20,Visual,TR,1,1,1.084092296,36,06.12.2017,1210,FALSE
Human,15,2,3,21,Visual,TR,1,1,1.184064201,36,06.12.2017,1210,FALSE
Human,15,2,3,22,Visual,TR,1,1,1.35087476,36,06.12.2017,1210,FALSE
Human,15,2,3,23,Visual,TR,1,1,1.300844083,36,06.12.2017,1210,FALSE
Human,15,2,3,24,Visual,TR,1,1,1.41775006,36,06.12.2017,1210,FALSE
Human,15,2,3,25,Visual,TR,1,1,1.200875331,36,06.12.2017,1210,FALSE
Human,15,2,3,26,Visual,TR,1,1,1.334112097,36,06.12.2017,1210,FALSE
Human,15,2,3,27,Visual,TR,1,1,1.434208914,36,06.12.2017,1210,FALSE
Human,15,2,3,28,Visual,TR,1,1,1.651027294,36,06.12.2017,1210,FALSE
Human,15,2,3,29,Visual,TR,1,1,1.384398903,36,06.12.2017,1210,FALSE
Human,15,2,3,30,Visual,TR,1,1,1.284153531,36,06.12.2017,1210,FALSE
Human,15,2,3,31,Visual,TR,1,1,1.067443119,36,06.12.2017,1210,FALSE
Human,15,2,3,32,Visual,TR,1,1,1.284196876,36,06.12.2017,1210,FALSE
Human,15,2,3,33,Visual,TR,1,1,1.567633639,36,06.12.2017,1210,FALSE
Human,15,2,3,34,Visual,TR,1,1,1.20083041,36,06.12.2017,1210,FALSE
Human,15,2,3,35,Visual,TR,1,1,1.350858998,36,06.12.2017,1210,FALSE
Human,15,2,3,36,Visual,TR,1,1,1.35082117,36,06.12.2017,1210,FALSE
Human,15,2,3,37,Visual,TR,1,1,1.251252767,36,06.12.2017,1210,FALSE
Human,15,2,3,38,Visual,TR,1,1,1.334317394,36,06.12.2017,1210,FALSE
Human,15,2,3,39,Visual,TR,1,1,1.184130006,36,06.12.2017,1210,FALSE
Human,15,2,3,40,Visual,TR,1,1,1.552103943,36,06.12.2017,1210,FALSE
Human,15,2,3,41,Visual,TR,1,1,1.051118634,36,06.12.2017,1210,FALSE
Human,15,2,3,42,Visual,TR,1,1,1.467506481,36,06.12.2017,1210,FALSE
Human,15,2,3,43,Visual,TR,1,1,1.317537394,36,06.12.2017,1210,FALSE
Human,15,2,3,44,Visual,TR,1,1,1.268000456,36,06.12.2017,1210,FALSE
Human,15,2,3,45,Visual,TR,1,1,1.369085536,36,06.12.2017,1210,FALSE
Human,15,2,3,46,Visual,TR,1,1,1.334262228,36,06.12.2017,1210,FALSE
Human,15,2,3,47,Visual,TR,1,1,1.417550673,36,06.12.2017,1210,FALSE
Human,15,2,3,48,Visual,TR,1,1,1.450839177,36,06.12.2017,1210,FALSE
Human,15,2,3,49,Visual,TR,1,1,1.617800655,36,06.12.2017,1210,FALSE
Human,15,1,1,0,Visual,TR,1,1,1.517599594,NaN,15.11.2017,1105,FALSE
Human,15,1,1,1,Visual,TR,1,1,1.117229757,NaN,15.11.2017,1105,FALSE
Human,15,1,1,2,Visual,TR,1,1,1.050776419,NaN,15.11.2017,1105,FALSE
Human,15,1,1,3,Visual,TR,1,1,1.200805715,NaN,15.11.2017,1105,FALSE
Human,15,1,1,4,Visual,TR,1,1,1.500825298,NaN,15.11.2017,1105,FALSE
Human,15,1,1,5,Visual,TR,1,1,1.617639352,NaN,15.11.2017,1105,FALSE
Human,15,1,1,6,Visual,TR,1,1,1.184078702,NaN,15.11.2017,1105,FALSE
Human,15,1,1,7,Visual,TR,1,1,1.951149211,NaN,15.11.2017,1105,FALSE
Human,15,1,1,8,Visual,TR,1,1,1.600937952,NaN,15.11.2017,1105,FALSE
Human,15,1,1,9,Visual,TR,1,1,1.584299202,NaN,15.11.2017,1105,FALSE
Human,15,1,1,10,Visual,TR,1,1,1.50076777,NaN,15.11.2017,1105,FALSE
Human,15,1,1,11,Visual,TR,1,1,1.984421588,NaN,15.11.2017,1105,FALSE
Human,15,1,1,12,Visual,TR,1,1,1.500564844,NaN,15.11.2017,1105,FALSE
Human,15,1,1,13,Visual,TR,1,1,2.101136346,NaN,15.11.2017,1105,FALSE
Human,15,1,1,14,Visual,TR,1,1,2.017764102,NaN,15.11.2017,1105,FALSE
Human,15,1,1,15,Visual,TR,1,1,1.550815625,NaN,15.11.2017,1105,FALSE
Human,15,1,1,16,Visual,TR,1,1,1.801618364,NaN,15.11.2017,1105,FALSE
Human,15,1,1,17,Visual,TR,1,1,1.850891948,NaN,15.11.2017,1105,FALSE
Human,15,1,1,18,Visual,TR,1,1,1.284141708,NaN,15.11.2017,1105,FALSE
Human,15,1,1,19,Visual,TR,1,1,1.817673948,NaN,15.11.2017,1105,FALSE
Human,15,1,1,20,Visual,TR,1,1,1.650851048,NaN,15.11.2017,1105,FALSE
Human,15,1,1,21,Visual,TR,1,1,1.667654109,NaN,15.11.2017,1105,FALSE
Human,15,1,1,22,Visual,TR,1,1,1.817688133,NaN,15.11.2017,1105,FALSE
Human,15,1,1,23,Visual,TR,1,1,1.81764479,NaN,15.11.2017,1105,FALSE
Human,15,1,1,24,Visual,TR,1,1,1.4675411,NaN,15.11.2017,1105,FALSE
Human,15,1,1,25,Visual,TR,1,1,1.30078755,NaN,15.11.2017,1105,FALSE
Human,15,1,1,26,Visual,TR,1,1,1.56770813,NaN,15.11.2017,1105,FALSE
Human,15,1,1,27,Visual,TR,1,1,1.450892894,NaN,15.11.2017,1105,FALSE
Human,15,1,1,28,Visual,TR,1,1,1.584174688,NaN,15.11.2017,1105,FALSE
Human,15,1,1,29,Visual,TR,1,1,1.450814876,NaN,15.11.2017,1105,FALSE
Human,15,1,1,30,Visual,TR,1,1,1.467639608,NaN,15.11.2017,1105,FALSE
Human,15,1,1,31,Visual,TR,1,1,1.400878926,NaN,15.11.2017,1105,FALSE
Human,15,1,1,32,Visual,TR,1,1,1.734926243,NaN,15.11.2017,1105,FALSE
Human,15,1,1,33,Visual,TR,1,1,1.617545967,NaN,15.11.2017,1105,FALSE
Human,15,1,1,34,Visual,TR,1,1,1.901011123,NaN,15.11.2017,1105,FALSE
Human,15,1,1,35,Visual,TR,1,1,1.234083214,NaN,15.11.2017,1105,FALSE
Human,15,1,1,36,Visual,TR,1,1,1.634294651,NaN,15.11.2017,1105,FALSE
Human,15,1,1,37,Visual,TR,1,1,1.584235763,NaN,15.11.2017,1105,FALSE
Human,15,1,1,38,Visual,TR,1,1,1.567536727,NaN,15.11.2017,1105,FALSE
Human,15,1,1,39,Visual,TR,1,1,1.450820392,NaN,15.11.2017,1105,FALSE
Human,15,1,1,40,Visual,TR,1,1,1.351200672,NaN,15.11.2017,1105,FALSE
Human,15,1,1,41,Visual,TR,1,1,1.417603574,NaN,15.11.2017,1105,FALSE
Human,15,1,1,42,Visual,TR,1,1,1.56750481,NaN,15.11.2017,1105,FALSE
Human,15,1,1,43,Visual,TR,1,1,1.484179062,NaN,15.11.2017,1105,FALSE
Human,15,1,1,44,Visual,TR,1,1,1.483855168,NaN,15.11.2017,1105,FALSE
Human,15,1,1,45,Visual,TR,1,1,1.234093459,NaN,15.11.2017,1105,FALSE
Human,15,1,1,46,Visual,TR,1,1,1.384150731,NaN,15.11.2017,1105,FALSE
Human,15,1,1,47,Visual,TR,1,1,1.500894253,NaN,15.11.2017,1105,FALSE
Human,15,1,1,48,Visual,TR,1,1,1.534248195,NaN,15.11.2017,1105,FALSE
Human,15,1,1,49,Visual,TR,1,1,1.617554635,NaN,15.11.2017,1105,FALSE
Human,15,1,2,0,Visual,TR,1,1,0.984109909,38,15.11.2017,1142,FALSE
Human,15,1,2,1,Visual,TR,1,1,1.217656453,38,15.11.2017,1142,FALSE
Human,15,1,2,2,Visual,TR,1,1,0.983916046,38,15.11.2017,1142,FALSE
Human,15,1,2,3,Visual,TR,1,1,1.134062764,38,15.11.2017,1142,FALSE
Human,15,1,2,4,Visual,TR,1,1,1.084090563,38,15.11.2017,1142,FALSE
Human,15,1,2,5,Visual,TR,1,1,1.250730632,38,15.11.2017,1142,FALSE
Human,15,1,2,6,Visual,TR,1,1,1.200687505,38,15.11.2017,1142,FALSE
Human,15,1,2,7,Visual,TR,1,1,1.251089594,38,15.11.2017,1142,FALSE
Human,15,1,2,8,Visual,TR,1,1,1.234112766,38,15.11.2017,1142,FALSE
Human,15,1,2,9,Visual,TR,1,1,1.150780319,38,15.11.2017,1142,FALSE
Human,15,1,2,10,Visual,TR,1,1,1.167432072,38,15.11.2017,1142,FALSE
Human,15,1,2,11,Visual,TR,1,1,1.150679053,38,15.11.2017,1142,FALSE
Human,15,1,2,12,Visual,TR,1,1,1.250720781,38,15.11.2017,1142,FALSE
Human,15,1,2,13,Visual,TR,1,1,1.268967572,38,15.11.2017,1142,FALSE
Human,15,1,2,14,Visual,TR,1,1,1.050445432,38,15.11.2017,1142,FALSE
Human,15,1,2,15,Visual,TR,1,1,1.250813379,38,15.11.2017,1142,FALSE
Human,15,1,2,16,Visual,TR,1,1,1.334145825,38,15.11.2017,1142,FALSE
Human,15,1,2,17,Visual,TR,1,1,0.983798625,38,15.11.2017,1142,FALSE
Human,15,1,2,18,Visual,TR,1,1,1.083967231,38,15.11.2017,1142,FALSE
Human,15,1,2,19,Visual,TR,1,1,1.050761445,38,15.11.2017,1142,FALSE
Human,15,1,2,20,Visual,TR,1,1,1.134867769,38,15.11.2017,1142,FALSE
Human,15,1,2,21,Visual,TR,1,1,1.251175099,38,15.11.2017,1142,FALSE
Human,15,1,2,22,Visual,TR,1,1,1.084069285,38,15.11.2017,1142,FALSE
Human,15,1,2,23,Visual,TR,1,1,1.10067336,38,15.11.2017,1142,FALSE
Human,15,1,2,24,Visual,TR,1,1,1.084031064,38,15.11.2017,1142,FALSE
Human,15,1,2,25,Visual,TR,1,1,1.118173855,38,15.11.2017,1142,FALSE
Human,15,1,2,26,Visual,TR,1,1,1.3341805,38,15.11.2017,1142,FALSE
Human,15,1,2,27,Visual,TR,1,1,1.200665834,38,15.11.2017,1142,FALSE
Human,15,1,2,28,Visual,TR,1,1,1.200761977,38,15.11.2017,1142,FALSE
Human,15,1,2,29,Visual,TR,1,1,1.100728524,38,15.11.2017,1142,FALSE
Human,15,1,2,30,Visual,TR,1,1,0.967378169,38,15.11.2017,1142,FALSE
Human,15,1,2,31,Visual,TR,1,1,1.217538638,38,15.11.2017,1142,FALSE
Human,15,1,2,32,Visual,TR,1,1,1.184280052,38,15.11.2017,1142,FALSE
Human,15,1,2,33,Visual,TR,1,1,1.334077658,38,15.11.2017,1142,FALSE
Human,15,1,2,34,Visual,TR,1,1,1.017366131,38,15.11.2017,1142,FALSE
Human,15,1,2,35,Visual,TR,1,1,1.183952218,38,15.11.2017,1142,FALSE
Human,15,1,2,36,Visual,TR,1,1,0.86722296,38,15.11.2017,1142,FALSE
Human,15,1,2,37,Visual,TR,1,1,1.267365441,38,15.11.2017,1142,FALSE
Human,15,1,2,38,Visual,TR,1,1,1.000678916,38,15.11.2017,1142,FALSE
Human,15,1,2,39,Visual,TR,1,1,1.334011461,38,15.11.2017,1142,FALSE
Human,15,1,2,40,Visual,TR,1,1,1.300851777,38,15.11.2017,1142,FALSE
Human,15,1,2,41,Visual,TR,1,1,1.017312149,38,15.11.2017,1142,FALSE
Human,15,1,2,42,Visual,TR,1,1,1.051018354,38,15.11.2017,1142,FALSE
Human,15,1,2,43,Visual,TR,1,1,1.13399696,38,15.11.2017,1142,FALSE
Human,15,1,2,44,Visual,TR,1,1,1.035756743,38,15.11.2017,1142,FALSE
Human,15,1,2,45,Visual,TR,1,1,1.150739734,38,15.11.2017,1142,FALSE
Human,15,1,2,46,Visual,TR,1,1,1.134033211,38,15.11.2017,1142,FALSE
Human,15,1,2,47,Visual,TR,1,1,0.934014377,38,15.11.2017,1142,FALSE
Human,15,1,2,48,Visual,TR,1,1,1.21756819,38,15.11.2017,1142,FALSE
Human,15,1,2,49,Visual,TR,1,1,1.117429531,38,15.11.2017,1142,FALSE
Human,15,1,3,0,Visual,TR,1,1,1.000596563,38,15.11.2017,1220,FALSE
Human,15,1,3,1,Visual,TR,1,1,1.234140348,38,15.11.2017,1220,FALSE
Human,15,1,3,2,Visual,TR,1,1,0.984051199,38,15.11.2017,1220,FALSE
Human,15,1,3,3,Visual,TR,1,1,1.067580267,38,15.11.2017,1220,FALSE
Human,15,1,3,4,Visual,TR,1,1,1.334223844,38,15.11.2017,1220,FALSE
Human,15,1,3,5,Visual,TR,1,1,1.184105102,38,15.11.2017,1220,FALSE
Human,15,1,3,6,Visual,TR,1,1,0.983948357,38,15.11.2017,1220,FALSE
Human,15,1,3,7,Visual,TR,1,1,1.284570808,38,15.11.2017,1220,FALSE
Human,15,1,3,8,Visual,TR,1,1,0.933970245,38,15.11.2017,1220,FALSE
Human,15,1,3,9,Visual,TR,1,1,1.134105319,38,15.11.2017,1220,FALSE
Human,15,1,3,10,Visual,TR,1,1,0.900673833,38,15.11.2017,1220,FALSE
Human,15,1,3,11,Visual,TR,1,1,0.817329565,38,15.11.2017,1220,FALSE
Human,15,1,3,12,Visual,TR,1,1,1.269282008,38,15.11.2017,1220,FALSE
Human,15,1,3,13,Visual,TR,1,1,0.967441214,38,15.11.2017,1220,FALSE
Human,15,1,3,14,Visual,TR,1,1,1.067020349,38,15.11.2017,1220,FALSE
Human,15,1,3,15,Visual,TR,1,1,1.00073605,38,15.11.2017,1220,FALSE
Human,15,1,3,16,Visual,TR,1,1,1.20086876,38,15.11.2017,1220,FALSE
Human,15,1,3,17,Visual,TR,1,1,1.100842399,38,15.11.2017,1220,FALSE
Human,15,1,3,18,Visual,TR,1,1,1.134055671,38,15.11.2017,1220,FALSE
Human,15,1,3,19,Visual,TR,1,1,1.184021568,38,15.11.2017,1220,FALSE
Human,15,1,3,20,Visual,TR,1,1,0.917340558,38,15.11.2017,1220,FALSE
Human,15,1,3,21,Visual,TR,1,1,1.083977082,38,15.11.2017,1220,FALSE
Human,15,1,3,22,Visual,TR,1,1,1.417146498,38,15.11.2017,1220,FALSE
Human,15,1,3,23,Visual,TR,1,1,1.234059966,38,15.11.2017,1220,FALSE
Human,15,1,3,24,Visual,TR,1,1,1.200799016,38,15.11.2017,1220,FALSE
Human,15,1,3,25,Visual,TR,1,1,1.317337642,38,15.11.2017,1220,FALSE
Human,15,1,3,26,Visual,TR,1,1,1.050777995,38,15.11.2017,1220,FALSE
Human,15,1,3,27,Visual,TR,1,1,1.051053422,38,15.11.2017,1220,FALSE
Human,15,1,3,28,Visual,TR,1,1,1.167405672,38,15.11.2017,1220,FALSE
Human,15,1,3,29,Visual,TR,1,1,1.00067931,38,15.11.2017,1220,FALSE
Human,15,1,3,30,Visual,TR,1,1,0.852489744,38,15.11.2017,1220,FALSE
Human,15,1,3,31,Visual,TR,1,1,0.900685259,38,15.11.2017,1220,FALSE
Human,15,1,3,32,Visual,TR,1,1,0.917344105,38,15.11.2017,1220,FALSE
Human,15,1,3,33,Visual,TR,1,1,1.250697139,38,15.11.2017,1220,FALSE
Human,15,1,3,34,Visual,TR,1,1,1.251153427,38,15.11.2017,1220,FALSE
Human,15,1,3,35,Visual,TR,1,1,0.767245853,38,15.11.2017,1220,FALSE
