Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response
Human,21,1,3,10,Visual,TR,2.12;4.24,2.12,1.694926023
Human,21,1,3,11,Visual,TR,2.12;4.24,2.12,1.117502213
Human,21,1,3,12,Visual,TR,2.12;4.24,4.24,2.810367823
Human,21,1,3,13,Visual,TR,2.12;4.24,2.12,1.809051037
Human,21,1,3,14,Visual,TR,2.12;4.24,2.12,1.920561075
Human,21,1,3,15,Visual,TR,2.12;4.24,2.12,1.302968025
Human,21,1,3,16,Visual,TR,2.12;4.24,2.12,1.336582184
Human,21,1,3,17,Visual,TR,2.12;4.24,4.24,4.028939962
Human,21,1,3,18,Visual,TR,2.12;4.24,2.12,2.053775787
Human,21,1,3,19,Visual,TR,2.12;4.24,4.24,3.230467796
Human,21,1,3,20,Visual,TR,2.12;4.24,4.24,3.462282181
Human,21,1,3,21,Visual,TR,2.12;4.24,4.24,2.37638402
Human,21,1,3,22,Visual,TR,2.12;4.24,4.24,3.393796921
Human,21,1,3,23,Visual,TR,2.12;4.24,2.12,2.666151047
Human,21,1,3,24,Visual,TR,2.12;4.24,4.24,2.953307152
Human,21,1,3,25,Visual,TR,2.12;4.24,2.12,2.272217035
Human,21,1,4,1,Visual,TR,2.12;4.24,2.12,1.057332993
Human,21,1,4,2,Visual,TR,2.12;4.24,2.12,1.186894178
Human,21,1,4,3,Visual,TR,2.12;4.24,4.24,3.240901947
Human,21,1,4,4,Visual,TR,2.12;4.24,2.12,2.128157854
Human,21,1,4,5,Visual,TR,2.12;4.24,4.24,2.80922389
Human,21,1,4,6,Visual,TR,2.12;4.24,4.24,2.877182007
Human,21,1,4,7,Visual,TR,2.12;4.24,4.24,2.532109022
Human,21,1,4,8,Visual,TR,2.12;4.24,2.12,2.171169043
Human,21,1,4,9,Visual,TR,2.12;4.24,2.12,1.337930918
Human,21,1,4,10,Visual,TR,2.12;4.24,2.12,2.119879961
Human,21,1,4,11,Visual,TR,2.12;4.24,2.12,2.195903063
Human,21,1,4,12,Visual,TR,2.12;4.24,2.12,2.309818983
Human,21,1,4,13,Visual,TR,2.12;4.24,4.24,3.362143993
Human,21,1,4,14,Visual,TR,2.12;4.24,4.24,2.558640003
Human,21,1,4,15,Visual,TR,2.12;4.24,4.24,2.310198069
Human,21,1,4,16,Visual,TR,2.12;4.24,2.12,1.190091133
Human,21,1,4,17,Visual,TR,2.12;4.24,2.12,0.961401224
Human,21,1,4,18,Visual,TR,2.12;4.24,2.12,1.800008059
Human,21,1,4,19,Visual,TR,2.12;4.24,4.24,2.378493071
Human,21,1,4,20,Visual,TR,2.12;4.24,2.12,2.343485832
Human,21,1,4,21,Visual,TR,2.12;4.24,4.24,3.127260923
Human,21,1,4,22,Visual,TR,2.12;4.24,2.12,1.807398081
Human,21,1,4,23,Visual,TR,2.12;4.24,2.12,2.088503122
Human,21,1,4,24,Visual,TR,2.12;4.24,2.12,2.304405928
Human,21,1,4,25,Visual,TR,2.12;4.24,2.12,1.98156786
Human,22,1,1,1,Visual,TR,2.12;4.24,2.12,0.874708891
Human,22,1,1,2,Visual,TR,2.12;4.24,2.12,1.895519972
Human,22,1,1,3,Visual,TR,2.12;4.24,4.24,3.389183998
Human,22,1,1,4,Visual,TR,2.12;4.24,4.24,3.102351904
Human,22,1,1,5,Visual,TR,2.12;4.24,4.24,4.063560009
Human,22,1,1,6,Visual,TR,2.12;4.24,4.24,3.450278044
Human,22,1,1,7,Visual,TR,2.12;4.24,4.24,5.360409975
Human,22,1,1,8,Visual,TR,2.12;4.24,4.24,3.632335901
Human,22,1,1,9,Visual,TR,2.12;4.24,2.12,1.308096886
Human,22,1,1,10,Visual,TR,2.12;4.24,4.24,3.563150883
Human,22,1,1,11,Visual,TR,2.12;4.24,4.24,4.180374146
Human,22,1,1,12,Visual,TR,2.12;4.24,2.12,1.017754078
Human,22,1,1,13,Visual,TR,2.12;4.24,2.12,1.696166992
Human,22,1,1,14,Visual,TR,2.12;4.24,4.24,2.446834087
Human,22,1,1,15,Visual,TR,2.12;4.24,2.12,1.184386015
Human,22,1,1,16,Visual,TR,2.12;4.24,2.12,1.369753122
Human,22,1,1,17,Visual,TR,2.12;4.24,2.12,1.65789485
Human,22,1,1,18,Visual,TR,2.12;4.24,4.24,3.451596975
Human,22,1,1,19,Visual,TR,2.12;4.24,4.24,3.606343031
Human,22,1,1,20,Visual,TR,2.12;4.24,2.12,1.546543837
Human,22,1,1,21,Visual,TR,2.12;4.24,4.24,4.897608995
Human,22,1,1,22,Visual,TR,2.12;4.24,4.24,3.025270939
Human,22,1,1,23,Visual,TR,2.12;4.24,2.12,1.266008139
Human,22,1,1,24,Visual,TR,2.12;4.24,4.24,4.24166894
Human,22,1,1,25,Visual,TR,2.12;4.24,2.12,1.686990023
Human,22,1,2,1,Visual,TR,2.12;4.24,2.12,1.076718807
Human,22,1,2,2,Visual,TR,2.12;4.24,4.24,3.302644968
Human,22,1,2,3,Visual,TR,2.12;4.24,4.24,4.129990101
Human,22,1,2,4,Visual,TR,2.12;4.24,4.24,2.951866865
Human,22,1,2,5,Visual,TR,2.12;4.24,4.24,3.664350033
Human,22,1,2,6,Visual,TR,2.12;4.24,4.24,2.915725946
Human,22,1,2,7,Visual,TR,2.12;4.24,4.24,4.068135023
Human,22,1,2,8,Visual,TR,2.12;4.24,2.12,0.584983826
Human,22,1,2,9,Visual,TR,2.12;4.24,4.24,3.352561951
Human,22,1,2,10,Visual,TR,2.12;4.24,2.12,1.580990076
Human,22,1,2,11,Visual,TR,2.12;4.24,4.24,3.491801023
Human,22,1,2,12,Visual,TR,2.12;4.24,2.12,1.516192913
Human,22,1,2,13,Visual,TR,2.12;4.24,4.24,3.296573162
Human,22,1,2,14,Visual,TR,2.12;4.24,2.12,1.016193867
Human,22,1,2,15,Visual,TR,2.12;4.24,4.24,3.52419281
Human,22,1,2,16,Visual,TR,2.12;4.24,2.12,2.26628089
Human,22,1,2,17,Visual,TR,2.12;4.24,2.12,1.624366045
Human,22,1,2,18,Visual,TR,2.12;4.24,2.12,2.052556038
Human,22,1,2,19,Visual,TR,2.12;4.24,2.12,2.344070911
Human,22,1,2,20,Visual,TR,2.12;4.24,2.12,1.699282885
Human,22,1,2,21,Visual,TR,2.12;4.24,2.12,1.763075829
Human,22,1,2,22,Visual,TR,2.12;4.24,2.12,1.116985083
Human,22,1,2,23,Visual,TR,2.12;4.24,2.12,1.867267847
Human,22,1,2,24,Visual,TR,2.12;4.24,2.12,2.383355856
Human,22,1,2,25,Visual,TR,2.12;4.24,4.24,3.92968297
Human,22,1,3,1,Visual,TR,2.12;4.24,4.24,3.786903858
Human,22,1,3,2,Visual,TR,2.12;4.24,2.12,1.404212952
Human,22,1,3,3,Visual,TR,2.12;4.24,4.24,5.748914957
Human,22,1,3,4,Visual,TR,2.12;4.24,4.24,4.133100033
Human,22,1,3,5,Visual,TR,2.12;4.24,4.24,3.88521409
Human,22,1,3,6,Visual,TR,2.12;4.24,2.12,1.373402834
Human,22,1,3,7,Visual,TR,2.12;4.24,4.24,4.745789051
Human,22,1,3,8,Visual,TR,2.12;4.24,4.24,3.162017107
Human,22,1,3,9,Visual,TR,2.12;4.24,2.12,1.374744892
Human,22,1,3,10,Visual,TR,2.12;4.24,4.24,2.839486122
Human,22,1,3,11,Visual,TR,2.12;4.24,2.12,1.91344285
Human,22,1,3,12,Visual,TR,2.12;4.24,4.24,3.234891891
Human,22,1,3,13,Visual,TR,2.12;4.24,2.12,1.624952078
Human,22,1,3,14,Visual,TR,2.12;4.24,4.24,4.140213966
Human,22,1,3,15,Visual,TR,2.12;4.24,2.12,2.73248601
Human,22,1,3,16,Visual,TR,2.12;4.24,2.12,1.651775122
Human,22,1,3,17,Visual,TR,2.12;4.24,4.24,4.8917799
Human,22,1,3,18,Visual,TR,2.12;4.24,4.24,3.235306978
Human,22,1,3,19,Visual,TR,2.12;4.24,4.24,4.316804886
Human,22,1,3,20,Visual,TR,2.12;4.24,2.12,2.262895107
Human,22,1,3,21,Visual,TR,2.12;4.24,4.24,4.348500013
Human,22,1,3,22,Visual,TR,2.12;4.24,4.24,4.851341963
Human,22,1,3,23,Visual,TR,2.12;4.24,2.12,0.911306858
Human,22,1,3,24,Visual,TR,2.12;4.24,4.24,4.678323984
Human,22,1,3,25,Visual,TR,2.12;4.24,2.12,1.66434598
Human,22,1,4,1,Visual,TR,2.12;4.24,2.12,0.616567135
Human,22,1,4,2,Visual,TR,2.12;4.24,2.12,1.690383911
Human,22,1,4,3,Visual,TR,2.12;4.24,2.12,1.869122028
Human,22,1,4,4,Visual,TR,2.12;4.24,4.24,2.880403042
Human,22,1,4,5,Visual,TR,2.12;4.24,2.12,1.373925924
Human,22,1,4,6,Visual,TR,2.12;4.24,2.12,1.412717819
Human,22,1,4,7,Visual,TR,2.12;4.24,4.24,2.311082125
Human,22,1,4,8,Visual,TR,2.12;4.24,2.12,1.369057894
Human,22,1,4,9,Visual,TR,2.12;4.24,4.24,2.55546999
Human,22,1,4,10,Visual,TR,2.12;4.24,4.24,3.485855818
Human,22,1,4,11,Visual,TR,2.12;4.24,2.12,1.376708984
Human,22,1,4,12,Visual,TR,2.12;4.24,4.24,2.592706919
Human,22,1,4,13,Visual,TR,2.12;4.24,4.24,4.737668037
Human,22,1,4,14,Visual,TR,2.12;4.24,2.12,1.761893988
Human,22,1,4,15,Visual,TR,2.12;4.24,4.24,2.548017979
Human,22,1,4,16,Visual,TR,2.12;4.24,2.12,1.911144018
Human,22,1,4,17,Visual,TR,2.12;4.24,4.24,4.531714916
Human,22,1,4,18,Visual,TR,2.12;4.24,2.12,1.509639025
Human,22,1,4,19,Visual,TR,2.12;4.24,4.24,4.315109015
Human,22,1,4,20,Visual,TR,2.12;4.24,2.12,0.793977022
Human,22,1,4,21,Visual,TR,2.12;4.24,2.12,0.727246046
Human,22,1,4,22,Visual,TR,2.12;4.24,2.12,1.018146992
Human,22,1,4,23,Visual,TR,2.12;4.24,2.12,0.583553076
Human,22,1,4,24,Visual,TR,2.12;4.24,4.24,4.501065969
Human,22,1,4,25,Visual,TR,2.12;4.24,2.12,0.838724136
Human,23,1,1,1,Visual,TR,2.12;4.24,4.24,3.753305912
Human,23,1,1,2,Visual,TR,2.12;4.24,4.24,3.429286003
Human,23,1,1,3,Visual,TR,2.12;4.24,4.24,3.316525936
Human,23,1,1,4,Visual,TR,2.12;4.24,4.24,3.862058878
Human,23,1,1,5,Visual,TR,2.12;4.24,2.12,1.762617111
Human,23,1,1,6,Visual,TR,2.12;4.24,2.12,1.841326952
Human,23,1,1,7,Visual,TR,2.12;4.24,2.12,1.800922871
Human,23,1,1,8,Visual,TR,2.12;4.24,2.12,1.688405991
Human,23,1,1,9,Visual,TR,2.12;4.24,4.24,3.4551332
Human,23,1,1,10,Visual,TR,2.12;4.24,4.24,3.420184135
Human,23,1,1,11,Visual,TR,2.12;4.24,2.12,1.900777102
Human,23,1,1,12,Visual,TR,2.12;4.24,4.24,3.350014925
Human,23,1,1,13,Visual,TR,2.12;4.24,4.24,3.449895859
Human,23,1,1,14,Visual,TR,2.12;4.24,2.12,1.695315838
Human,23,1,1,15,Visual,TR,2.12;4.24,4.24,3.453534842
Human,23,1,1,16,Visual,TR,2.12;4.24,4.24,3.064904928
Human,23,1,1,17,Visual,TR,2.12;4.24,4.24,3.346326113
Human,23,1,1,18,Visual,TR,2.12;4.24,2.12,1.344326019
Human,23,1,1,19,Visual,TR,2.12;4.24,4.24,2.887675047
Human,23,1,1,20,Visual,TR,2.12;4.24,2.12,1.411913157
Human,23,1,1,21,Visual,TR,2.12;4.24,2.12,1.699803114
Human,23,1,1,22,Visual,TR,2.12;4.24,4.24,3.203623056
Human,23,1,1,23,Visual,TR,2.12;4.24,2.12,1.776479006
Human,23,1,1,24,Visual,TR,2.12;4.24,2.12,1.672118187
Human,23,1,1,25,Visual,TR,2.12;4.24,2.12,1.577522993
Human,23,1,2,1,Visual,TR,2.12;4.24,2.12,1.556668043
Human,23,1,2,2,Visual,TR,2.12;4.24,2.12,1.80627203
Human,23,1,2,3,Visual,TR,2.12;4.24,4.24,3.094316006
Human,23,1,2,4,Visual,TR,2.12;4.24,2.12,1.917366982
Human,23,1,2,5,Visual,TR,2.12;4.24,4.24,3.205784082
Human,23,1,2,6,Visual,TR,2.12;4.24,2.12,1.918776035
Human,23,1,2,7,Visual,TR,2.12;4.24,2.12,1.442726135
Human,23,1,2,8,Visual,TR,2.12;4.24,4.24,3.493985176
Human,23,1,2,9,Visual,TR,2.12;4.24,2.12,1.485885143
Human,23,1,2,10,Visual,TR,2.12;4.24,2.12,1.397974014
Human,23,1,2,11,Visual,TR,2.12;4.24,2.12,1.591619015
Human,23,1,2,12,Visual,TR,2.12;4.24,4.24,3.275696039
Human,23,1,2,13,Visual,TR,2.12;4.24,4.24,2.801103115
Human,23,1,2,14,Visual,TR,2.12;4.24,4.24,3.130269051
Human,23,1,2,15,Visual,TR,2.12;4.24,4.24,3.057406902
Human,23,1,2,16,Visual,TR,2.12;4.24,2.12,1.483541012
Human,23,1,2,17,Visual,TR,2.12;4.24,4.24,2.905441999
Human,23,1,2,18,Visual,TR,2.12;4.24,2.12,1.362172127
Human,23,1,2,19,Visual,TR,2.12;4.24,2.12,1.558382988
Human,23,1,2,20,Visual,TR,2.12;4.24,2.12,1.601394892
Human,23,1,2,21,Visual,TR,2.12;4.24,2.12,1.619905949
Human,23,1,2,22,Visual,TR,2.12;4.24,2.12,1.376601934
Human,23,1,2,23,Visual,TR,2.12;4.24,4.24,3.377435923
Human,23,1,2,24,Visual,TR,2.12;4.24,4.24,3.026054859
Human,23,1,2,25,Visual,TR,2.12;4.24,2.12,1.953602076
Human,23,1,3,1,Visual,TR,2.12;4.24,4.24,3.318823099
Human,23,1,3,2,Visual,TR,2.12;4.24,2.12,1.768638134
Human,23,1,3,3,Visual,TR,2.12;4.24,4.24,3.161439896
Human,23,1,3,4,Visual,TR,2.12;4.24,4.24,2.740720034
Human,23,1,3,5,Visual,TR,2.12;4.24,4.24,2.776612043
Human,23,1,3,6,Visual,TR,2.12;4.24,4.24,3.067275047
Human,23,1,3,7,Visual,TR,2.12;4.24,4.24,3.576828957
Human,23,1,3,8,Visual,TR,2.12;4.24,4.24,2.871793032
Human,23,1,3,9,Visual,TR,2.12;4.24,2.12,1.375208855
Human,23,1,3,10,Visual,TR,2.12;4.24,2.12,1.866921902
Human,23,1,3,11,Visual,TR,2.12;4.24,4.24,3.213121891
Human,23,1,3,12,Visual,TR,2.12;4.24,2.12,1.522347212
Human,23,1,3,13,Visual,TR,2.12;4.24,4.24,3.027013063
Human,23,1,3,14,Visual,TR,2.12;4.24,2.12,1.845047951
Human,23,1,3,15,Visual,TR,2.12;4.24,4.24,3.066375017
Human,23,1,3,16,Visual,TR,2.12;4.24,4.24,2.672688961
Human,23,1,3,17,Visual,TR,2.12;4.24,4.24,2.852553844
Human,23,1,3,18,Visual,TR,2.12;4.24,2.12,1.656016111
Human,23,1,3,19,Visual,TR,2.12;4.24,2.12,2.086795092
Human,23,1,3,20,Visual,TR,2.12;4.24,4.24,3.140899897
Human,23,1,3,21,Visual,TR,2.12;4.24,2.12,1.659275055
Human,23,1,3,22,Visual,TR,2.12;4.24,2.12,1.877774954
Human,23,1,3,23,Visual,TR,2.12;4.24,2.12,1.627006054
Human,23,1,3,24,Visual,TR,2.12;4.24,2.12,1.843904972
Human,23,1,3,25,Visual,TR,2.12;4.24,4.24,3.168665886
Human,23,1,4,1,Visual,TR,2.12;4.24,2.12,2.056915998
Human,23,1,4,2,Visual,TR,2.12;4.24,4.24,3.846701145
Human,23,1,4,3,Visual,TR,2.12;4.24,2.12,2.312416792
Human,23,1,4,4,Visual,TR,2.12;4.24,4.24,3.315233946
Human,23,1,4,5,Visual,TR,2.12;4.24,2.12,1.840645075
Human,23,1,4,6,Visual,TR,2.12;4.24,2.12,2.237210035
Human,23,1,4,7,Visual,TR,2.12;4.24,4.24,3.596426964
Human,23,1,4,8,Visual,TR,2.12;4.24,4.24,3.700970888
Human,23,1,4,9,Visual,TR,2.12;4.24,2.12,1.768910885
Human,23,1,4,10,Visual,TR,2.12;4.24,2.12,1.518393993
Human,23,1,4,11,Visual,TR,2.12;4.24,4.24,3.060674906
Human,23,1,4,12,Visual,TR,2.12;4.24,2.12,1.589630127
Human,23,1,4,13,Visual,TR,2.12;4.24,4.24,3.459506989
Human,23,1,4,14,Visual,TR,2.12;4.24,2.12,1.804331064
Human,23,1,4,15,Visual,TR,2.12;4.24,4.24,3.143199921
Human,23,1,4,16,Visual,TR,2.12;4.24,4.24,3.305932999
Human,23,1,4,17,Visual,TR,2.12;4.24,2.12,1.837574005
Human,23,1,4,18,Visual,TR,2.12;4.24,2.12,1.664227962
Human,23,1,4,19,Visual,TR,2.12;4.24,2.12,1.619506121
Human,23,1,4,20,Visual,TR,2.12;4.24,4.24,2.741488934
Human,23,1,4,21,Visual,TR,2.12;4.24,2.12,1.914373159
Human,23,1,4,22,Visual,TR,2.12;4.24,4.24,3.268585205
Human,23,1,4,23,Visual,TR,2.12;4.24,4.24,3.23919487
Human,23,1,4,24,Visual,TR,2.12;4.24,4.24,3.236841917
Human,23,1,4,25,Visual,TR,2.12;4.24,4.24,2.952399969
Human,24,1,1,1,Visual,TR,2.12;4.24,4.24,1.882214069
Human,24,1,1,2,Visual,TR,2.12;4.24,4.24,1.850600958
Human,24,1,1,3,Visual,TR,2.12;4.24,4.24,2.27946806
Human,24,1,1,4,Visual,TR,2.12;4.24,2.12,0.733047962
Human,24,1,1,5,Visual,TR,2.12;4.24,4.24,3.018450022
Human,24,1,1,6,Visual,TR,2.12;4.24,2.12,1.759667158
Human,24,1,1,7,Visual,TR,2.12;4.24,2.12,1.840229988
Human,24,1,1,8,Visual,TR,2.12;4.24,2.12,1.592539072
Human,24,1,1,9,Visual,TR,2.12;4.24,4.24,3.678428888
Human,24,1,1,10,Visual,TR,2.12;4.24,2.12,1.259253025
Human,24,1,1,11,Visual,TR,2.12;4.24,4.24,2.560173988
Human,24,1,1,12,Visual,TR,2.12;4.24,2.12,1.519846916
Human,24,1,1,13,Visual,TR,2.12;4.24,4.24,5.46704793
Human,24,1,1,14,Visual,TR,2.12;4.24,4.24,4.533312082
Human,24,1,1,15,Visual,TR,2.12;4.24,4.24,4.706094027
Human,24,1,1,16,Visual,TR,2.12;4.24,4.24,4.096752882
Human,24,1,1,17,Visual,TR,2.12;4.24,2.12,1.919260025
Human,24,1,1,18,Visual,TR,2.12;4.24,4.24,4.544517994
Human,24,1,1,19,Visual,TR,2.12;4.24,4.24,3.898610115
Human,24,1,1,20,Visual,TR,2.12;4.24,2.12,2.993587971
Human,24,1,1,21,Visual,TR,2.12;4.24,2.12,1.888834
Human,24,1,1,22,Visual,TR,2.12;4.24,4.24,3.652083158
Human,24,1,1,23,Visual,TR,2.12;4.24,4.24,4.646835089
Human,24,1,1,24,Visual,TR,2.12;4.24,2.12,2.02541995
Human,24,1,1,25,Visual,TR,2.12;4.24,4.24,3.427470922
Human,24,1,2,1,Visual,TR,2.12;4.24,2.12,1.66493988
Human,24,1,2,2,Visual,TR,2.12;4.24,4.24,4.56637001
Human,24,1,2,3,Visual,TR,2.12;4.24,2.12,1.683947802
Human,24,1,2,4,Visual,TR,2.12;4.24,4.24,4.422868013
Human,24,1,2,5,Visual,TR,2.12;4.24,4.24,3.023178101
Human,24,1,2,6,Visual,TR,2.12;4.24,4.24,3.849632025
Human,24,1,2,7,Visual,TR,2.12;4.24,4.24,3.905192137
Human,24,1,2,8,Visual,TR,2.12;4.24,4.24,4.077491999
Human,24,1,2,9,Visual,TR,2.12;4.24,2.12,1.951617956
Human,24,1,2,10,Visual,TR,2.12;4.24,2.12,2.488459826
Human,24,1,2,11,Visual,TR,2.12;4.24,2.12,2.140912056
Human,24,1,2,12,Visual,TR,2.12;4.24,2.12,2.098171949
Human,24,1,2,13,Visual,TR,2.12;4.24,4.24,3.73841095
Human,24,1,2,14,Visual,TR,2.12;4.24,4.24,3.999066114
Human,24,1,2,15,Visual,TR,2.12;4.24,4.24,4.708191872
Human,24,1,2,16,Visual,TR,2.12;4.24,4.24,3.945717096
Human,24,1,2,17,Visual,TR,2.12;4.24,2.12,2.172373056
Human,24,1,2,18,Visual,TR,2.12;4.24,2.12,2.94688797
Human,24,1,2,19,Visual,TR,2.12;4.24,2.12,1.701081991
Human,24,1,2,20,Visual,TR,2.12;4.24,4.24,3.07020092
Human,24,1,2,21,Visual,TR,2.12;4.24,2.12,1.157353163
Human,24,1,2,22,Visual,TR,2.12;4.24,4.24,4.717548132
Human,24,1,2,23,Visual,TR,2.12;4.24,2.12,3.035737991
Human,24,1,2,24,Visual,TR,2.12;4.24,4.24,3.851625919
Human,24,1,2,25,Visual,TR,2.12;4.24,4.24,3.964855194
Human,24,1,3,1,Visual,TR,2.12;4.24,2.12,2.247313976
Human,24,1,3,2,Visual,TR,2.12;4.24,2.12,1.872392893
Human,24,1,3,3,Visual,TR,2.12;4.24,4.24,3.200823069
Human,24,1,3,4,Visual,TR,2.12;4.24,4.24,4.582284212
Human,24,1,3,5,Visual,TR,2.12;4.24,4.24,4.25646019
Human,24,1,3,6,Visual,TR,2.12;4.24,4.24,3.530645847
Human,24,1,3,7,Visual,TR,2.12;4.24,2.12,2.447425842
Human,24,1,3,8,Visual,TR,2.12;4.24,4.24,3.702522039
Human,24,1,3,9,Visual,TR,2.12;4.24,2.12,1.846372843
Human,24,1,3,10,Visual,TR,2.12;4.24,2.12,2.349807978
Human,24,1,3,11,Visual,TR,2.12;4.24,2.12,1.807196856
Human,24,1,3,12,Visual,TR,2.12;4.24,2.12,1.474025011
Human,24,1,3,13,Visual,TR,2.12;4.24,4.24,3.993690014
Human,24,1,3,14,Visual,TR,2.12;4.24,2.12,1.769623041
Human,24,1,3,15,Visual,TR,2.12;4.24,2.12,2.451401949
Human,24,1,3,16,Visual,TR,2.12;4.24,4.24,3.31362009
Human,24,1,3,17,Visual,TR,2.12;4.24,2.12,1.660135031
Human,24,1,3,18,Visual,TR,2.12;4.24,4.24,3.170413971
Human,24,1,3,19,Visual,TR,2.12;4.24,2.12,3.064314127
Human,24,1,3,20,Visual,TR,2.12;4.24,2.12,1.884503841
Human,24,1,3,21,Visual,TR,2.12;4.24,2.12,1.171747208
Human,24,1,3,22,Visual,TR,2.12;4.24,4.24,3.616878986
Human,24,1,3,23,Visual,TR,2.12;4.24,4.24,3.787234068
Human,24,1,3,24,Visual,TR,2.12;4.24,2.12,2.484736204
Human,24,1,3,25,Visual,TR,2.12;4.24,2.12,2.094430208
Human,24,1,4,1,Visual,TR,2.12;4.24,4.24,3.276750088
Human,24,1,4,2,Visual,TR,2.12;4.24,4.24,4.432636976
Human,24,1,4,3,Visual,TR,2.12;4.24,2.12,1.590933084
Human,24,1,4,4,Visual,TR,2.12;4.24,2.12,2.16795516
Human,24,1,4,5,Visual,TR,2.12;4.24,2.12,3.716963053
Human,24,1,4,6,Visual,TR,2.12;4.24,2.12,3.169570923
Human,24,1,4,7,Visual,TR,2.12;4.24,2.12,2.387542009
Human,24,1,4,8,Visual,TR,2.12;4.24,2.12,2.734299898
Human,24,1,4,9,Visual,TR,2.12;4.24,2.12,2.589384079
Human,24,1,4,10,Visual,TR,2.12;4.24,4.24,3.852349997
Human,24,1,4,11,Visual,TR,2.12;4.24,4.24,4.317373037
Human,24,1,4,12,Visual,TR,2.12;4.24,2.12,2.984395981
Human,24,1,4,13,Visual,TR,2.12;4.24,4.24,1.764122963
Human,24,1,4,14,Visual,TR,2.12;4.24,4.24,4.70353508
Human,24,1,4,15,Visual,TR,2.12;4.24,4.24,4.005534887
Human,24,1,4,16,Visual,TR,2.12;4.24,2.12,3.237254143
Human,24,1,4,17,Visual,TR,2.12;4.24,2.12,3.285895109
Human,24,1,4,18,Visual,TR,2.12;4.24,2.12,2.981726885
Human,24,1,4,19,Visual,TR,2.12;4.24,4.24,6.402013063
Human,24,1,4,20,Visual,TR,2.12;4.24,4.24,4.60814786
Human,24,1,4,21,Visual,TR,2.12;4.24,4.24,5.151844025
Human,24,1,4,22,Visual,TR,2.12;4.24,4.24,6.589170218
Human,24,1,4,23,Visual,TR,2.12;4.24,2.12,2.521296024
Human,24,1,4,24,Visual,TR,2.12;4.24,2.12,2.232158899
Human,24,1,4,25,Visual,TR,2.12;4.24,2.12,2.303950071
Human,25,1,1,1,Visual,TR,2.12;4.24,4.24,2.852252007
Human,25,1,1,2,Visual,TR,2.12;4.24,4.24,2.209867001
Human,25,1,1,3,Visual,TR,2.12;4.24,4.24,4.441311121
Human,25,1,1,4,Visual,TR,2.12;4.24,4.24,2.177381039
Human,25,1,1,5,Visual,TR,2.12;4.24,2.12,1.017649889
Human,25,1,1,6,Visual,TR,2.12;4.24,2.12,0.342676163
Human,25,1,1,7,Visual,TR,2.12;4.24,2.12,2.128923893
Human,25,1,1,8,Visual,TR,2.12;4.24,2.12,1.409211159
Human,25,1,1,9,Visual,TR,2.12;4.24,2.12,0.970224857
Human,25,1,1,10,Visual,TR,2.12;4.24,4.24,2.337637901
Human,25,1,1,11,Visual,TR,2.12;4.24,4.24,2.98397398
Human,25,1,1,12,Visual,TR,2.12;4.24,4.24,2.230090141
Human,25,1,1,13,Visual,TR,2.12;4.24,2.12,0.800269842
Human,25,1,1,14,Visual,TR,2.12;4.24,4.24,2.909710884
Human,25,1,1,15,Visual,TR,2.12;4.24,4.24,3.457980156
Human,25,1,1,16,Visual,TR,2.12;4.24,2.12,1.486537933
Human,25,1,1,17,Visual,TR,2.12;4.24,4.24,2.551993847
Human,25,1,1,18,Visual,TR,2.12;4.24,4.24,4.386758804
Human,25,1,1,19,Visual,TR,2.12;4.24,2.12,1.869518042
Human,25,1,1,20,Visual,TR,2.12;4.24,4.24,0.488557816
Human,25,1,1,21,Visual,TR,2.12;4.24,4.24,2.158089876
Human,25,1,1,22,Visual,TR,2.12;4.24,4.24,4.209845066
Human,25,1,1,23,Visual,TR,2.12;4.24,2.12,1.441699982
Human,25,1,1,24,Visual,TR,2.12;4.24,4.24,3.883970976
Human,25,1,1,25,Visual,TR,2.12;4.24,2.12,2.089809179
Human,25,1,2,1,Visual,TR,2.12;4.24,4.24,2.983654976
Human,25,1,2,2,Visual,TR,2.12;4.24,4.24,3.213984966
Human,25,1,2,3,Visual,TR,2.12;4.24,2.12,0.582690001
Human,25,1,2,4,Visual,TR,2.12;4.24,2.12,1.127887964
Human,25,1,2,5,Visual,TR,2.12;4.24,2.12,1.327713966
Human,25,1,2,6,Visual,TR,2.12;4.24,4.24,2.744443893
Human,25,1,2,7,Visual,TR,2.12;4.24,2.12,1.125675917
Human,25,1,2,8,Visual,TR,2.12;4.24,2.12,0.898425102
Human,25,1,2,9,Visual,TR,2.12;4.24,4.24,2.40831399
Human,25,1,2,10,Visual,TR,2.12;4.24,4.24,2.517012119
Human,25,1,2,11,Visual,TR,2.12;4.24,4.24,4.099149942
Human,25,1,2,12,Visual,TR,2.12;4.24,2.12,0.082587957
Human,25,1,2,13,Visual,TR,2.12;4.24,2.12,2.843931913
Human,25,1,2,14,Visual,TR,2.12;4.24,2.12,2.098962784
Human,25,1,2,15,Visual,TR,2.12;4.24,4.24,2.021835089
Human,25,1,2,16,Visual,TR,2.12;4.24,4.24,3.249000072
Human,25,1,2,17,Visual,TR,2.12;4.24,2.12,1.087553024
Human,25,1,2,18,Visual,TR,2.12;4.24,4.24,2.741736889
Human,25,1,2,19,Visual,TR,2.12;4.24,2.12,2.236767054
Human,25,1,2,20,Visual,TR,2.12;4.24,2.12,1.006483078
Human,25,1,2,21,Visual,TR,2.12;4.24,4.24,3.567636013
