Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Test_Duration,Response,Reference_Intervals,Response_Time,Condition,Sex,Age,anger,distress,fearfulness,sociability,activity,STAI
human,24,1,1,94,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.345,neutral,male,21,13,7,5,12,8,43
human,24,1,1,95,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.33,neutral,male,21,13,7,5,12,8,43
human,24,1,1,96,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.354,neutral,male,21,13,7,5,12,8,43
human,24,1,1,97,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.347,threat,male,21,13,7,5,12,8,43
human,24,1,1,98,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.357,threat,male,21,13,7,5,12,8,43
human,25,1,1,1,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.611,threat,male,20,8,8,11,13,15,48
human,25,1,1,2,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.852,threat,male,20,8,8,11,13,15,48
human,25,1,1,3,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.863,threat,male,20,8,8,11,13,15,48
human,25,1,1,4,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.724,threat,male,20,8,8,11,13,15,48
human,25,1,1,5,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.92,threat,male,20,8,8,11,13,15,48
human,25,1,1,6,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.729,threat,male,20,8,8,11,13,15,48
human,25,1,1,7,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.729,neutral,male,20,8,8,11,13,15,48
human,25,1,1,8,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.687,neutral,male,20,8,8,11,13,15,48
human,25,1,1,9,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,1.047,neutral,male,20,8,8,11,13,15,48
human,25,1,1,10,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.832,neutral,male,20,8,8,11,13,15,48
human,25,1,1,11,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.745,neutral,male,20,8,8,11,13,15,48
human,25,1,1,12,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.737,neutral,male,20,8,8,11,13,15,48
human,25,1,1,13,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.759,neutral,male,20,8,8,11,13,15,48
human,25,1,1,14,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.664,threat,male,20,8,8,11,13,15,48
human,25,1,1,15,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.802,threat,male,20,8,8,11,13,15,48
human,25,1,1,16,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.714,threat,male,20,8,8,11,13,15,48
human,25,1,1,17,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.865,threat,male,20,8,8,11,13,15,48
human,25,1,1,18,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.677,threat,male,20,8,8,11,13,15,48
human,25,1,1,19,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.819,threat,male,20,8,8,11,13,15,48
human,25,1,1,20,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.886,threat,male,20,8,8,11,13,15,48
human,25,1,1,21,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.709,neutral,male,20,8,8,11,13,15,48
human,25,1,1,22,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.757,neutral,male,20,8,8,11,13,15,48
human,25,1,1,23,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.735,neutral,male,20,8,8,11,13,15,48
human,25,1,1,24,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.817,neutral,male,20,8,8,11,13,15,48
human,25,1,1,25,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.823,neutral,male,20,8,8,11,13,15,48
human,25,1,1,26,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.738,neutral,male,20,8,8,11,13,15,48
human,25,1,1,27,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.835,neutral,male,20,8,8,11,13,15,48
human,25,1,1,28,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.776,threat,male,20,8,8,11,13,15,48
human,25,1,1,29,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.715,threat,male,20,8,8,11,13,15,48
human,25,1,1,30,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.818,threat,male,20,8,8,11,13,15,48
human,25,1,1,31,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.697,threat,male,20,8,8,11,13,15,48
human,25,1,1,32,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.698,threat,male,20,8,8,11,13,15,48
human,25,1,1,33,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.799,threat,male,20,8,8,11,13,15,48
human,25,1,1,34,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.857,threat,male,20,8,8,11,13,15,48
human,25,1,1,35,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,1.446,neutral,male,20,8,8,11,13,15,48
human,25,1,1,36,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.867,neutral,male,20,8,8,11,13,15,48
human,25,1,1,37,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.912,neutral,male,20,8,8,11,13,15,48
human,25,1,1,38,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.709,neutral,male,20,8,8,11,13,15,48
human,25,1,1,39,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.968,neutral,male,20,8,8,11,13,15,48
human,25,1,1,40,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.714,neutral,male,20,8,8,11,13,15,48
human,25,1,1,41,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.844,neutral,male,20,8,8,11,13,15,48
human,25,1,1,42,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.598,threat,male,20,8,8,11,13,15,48
human,25,1,1,43,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.923,threat,male,20,8,8,11,13,15,48
human,25,1,1,44,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.804,threat,male,20,8,8,11,13,15,48
human,25,1,1,45,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.784,threat,male,20,8,8,11,13,15,48
human,25,1,1,46,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.807,threat,male,20,8,8,11,13,15,48
human,25,1,1,47,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.03,threat,male,20,8,8,11,13,15,48
human,25,1,1,48,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.86,threat,male,20,8,8,11,13,15,48
human,25,1,1,49,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.787,neutral,male,20,8,8,11,13,15,48
human,25,1,1,50,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.477,neutral,male,20,8,8,11,13,15,48
human,25,1,1,51,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.825,neutral,male,20,8,8,11,13,15,48
human,25,1,1,52,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.994,neutral,male,20,8,8,11,13,15,48
human,25,1,1,53,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.688,neutral,male,20,8,8,11,13,15,48
human,25,1,1,54,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.232,neutral,male,20,8,8,11,13,15,48
human,25,1,1,55,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.993,neutral,male,20,8,8,11,13,15,48
human,25,1,1,56,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.019,threat,male,20,8,8,11,13,15,48
human,25,1,1,57,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.002,threat,male,20,8,8,11,13,15,48
human,25,1,1,58,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.815,threat,male,20,8,8,11,13,15,48
human,25,1,1,59,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.673,threat,male,20,8,8,11,13,15,48
human,25,1,1,60,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.035,threat,male,20,8,8,11,13,15,48
human,25,1,1,61,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.75,threat,male,20,8,8,11,13,15,48
human,25,1,1,62,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.201,threat,male,20,8,8,11,13,15,48
human,25,1,1,63,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.803,neutral,male,20,8,8,11,13,15,48
human,25,1,1,64,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.003,neutral,male,20,8,8,11,13,15,48
human,25,1,1,65,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,1.368,neutral,male,20,8,8,11,13,15,48
human,25,1,1,66,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.558,neutral,male,20,8,8,11,13,15,48
human,25,1,1,67,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.092,neutral,male,20,8,8,11,13,15,48
human,25,1,1,68,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.793,neutral,male,20,8,8,11,13,15,48
human,25,1,1,69,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.125,neutral,male,20,8,8,11,13,15,48
human,25,1,1,70,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.796,threat,male,20,8,8,11,13,15,48
human,25,1,1,71,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.99,threat,male,20,8,8,11,13,15,48
human,25,1,1,72,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.786,threat,male,20,8,8,11,13,15,48
human,25,1,1,73,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.727,threat,male,20,8,8,11,13,15,48
human,25,1,1,74,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.816,threat,male,20,8,8,11,13,15,48
human,25,1,1,75,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.732,threat,male,20,8,8,11,13,15,48
human,25,1,1,76,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.658,threat,male,20,8,8,11,13,15,48
human,25,1,1,77,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,1.405,threat,male,20,8,8,11,13,15,48
human,25,1,1,78,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.65,neutral,male,20,8,8,11,13,15,48
human,25,1,1,79,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.616,neutral,male,20,8,8,11,13,15,48
human,25,1,1,80,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.62,neutral,male,20,8,8,11,13,15,48
human,25,1,1,81,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.558,neutral,male,20,8,8,11,13,15,48
human,25,1,1,82,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,1.237,neutral,male,20,8,8,11,13,15,48
human,25,1,1,83,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.815,neutral,male,20,8,8,11,13,15,48
human,25,1,1,84,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,1.085,neutral,male,20,8,8,11,13,15,48
human,25,1,1,85,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.925,threat,male,20,8,8,11,13,15,48
human,25,1,1,86,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.948,threat,male,20,8,8,11,13,15,48
human,25,1,1,87,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.838,threat,male,20,8,8,11,13,15,48
human,25,1,1,88,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.749,threat,male,20,8,8,11,13,15,48
human,25,1,1,89,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.862,threat,male,20,8,8,11,13,15,48
human,25,1,1,90,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.633,neutral,male,20,8,8,11,13,15,48
human,25,1,1,91,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.751,neutral,male,20,8,8,11,13,15,48
human,25,1,1,92,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,7.472,neutral,male,20,8,8,11,13,15,48
human,25,1,1,93,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.712,neutral,male,20,8,8,11,13,15,48
human,25,1,1,94,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.706,neutral,male,20,8,8,11,13,15,48
human,25,1,1,95,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.703,neutral,male,20,8,8,11,13,15,48
human,25,1,1,96,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.668,neutral,male,20,8,8,11,13,15,48
human,25,1,1,97,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.711,threat,male,20,8,8,11,13,15,48
human,25,1,1,98,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.732,threat,male,20,8,8,11,13,15,48
human,26,1,1,1,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.628,threat,male,21,11,5,4,9,12,35
human,26,1,1,2,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,1.538,threat,male,21,11,5,4,9,12,35
human,26,1,1,3,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.734,threat,male,21,11,5,4,9,12,35
human,26,1,1,4,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.581,threat,male,21,11,5,4,9,12,35
human,26,1,1,5,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.653,threat,male,21,11,5,4,9,12,35
human,26,1,1,6,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.987,threat,male,21,11,5,4,9,12,35
human,26,1,1,7,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.647,neutral,male,21,11,5,4,9,12,35
human,26,1,1,8,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.477,neutral,male,21,11,5,4,9,12,35
human,26,1,1,9,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.614,neutral,male,21,11,5,4,9,12,35
human,26,1,1,10,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.531,neutral,male,21,11,5,4,9,12,35
human,26,1,1,11,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.802,neutral,male,21,11,5,4,9,12,35
human,26,1,1,12,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.521,neutral,male,21,11,5,4,9,12,35
human,26,1,1,13,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,1.647,neutral,male,21,11,5,4,9,12,35
human,26,1,1,14,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.497,threat,male,21,11,5,4,9,12,35
human,26,1,1,15,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.536,threat,male,21,11,5,4,9,12,35
human,26,1,1,16,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.411,threat,male,21,11,5,4,9,12,35
human,26,1,1,17,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.912,threat,male,21,11,5,4,9,12,35
human,26,1,1,18,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.541,threat,male,21,11,5,4,9,12,35
human,26,1,1,19,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.57,threat,male,21,11,5,4,9,12,35
human,26,1,1,20,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.414,threat,male,21,11,5,4,9,12,35
human,26,1,1,21,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.635,neutral,male,21,11,5,4,9,12,35
human,26,1,1,22,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.583,neutral,male,21,11,5,4,9,12,35
human,26,1,1,23,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.592,neutral,male,21,11,5,4,9,12,35
human,26,1,1,24,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.786,neutral,male,21,11,5,4,9,12,35
human,26,1,1,25,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.811,neutral,male,21,11,5,4,9,12,35
human,26,1,1,26,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.599,neutral,male,21,11,5,4,9,12,35
human,26,1,1,27,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.443,neutral,male,21,11,5,4,9,12,35
human,26,1,1,28,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.5,threat,male,21,11,5,4,9,12,35
human,26,1,1,29,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.633,threat,male,21,11,5,4,9,12,35
human,26,1,1,30,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,2.229,threat,male,21,11,5,4,9,12,35
human,26,1,1,31,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.569,threat,male,21,11,5,4,9,12,35
human,26,1,1,32,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.737,threat,male,21,11,5,4,9,12,35
human,26,1,1,33,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.543,threat,male,21,11,5,4,9,12,35
human,26,1,1,34,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.755,threat,male,21,11,5,4,9,12,35
human,26,1,1,35,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.586,neutral,male,21,11,5,4,9,12,35
human,26,1,1,36,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.356,neutral,male,21,11,5,4,9,12,35
human,26,1,1,37,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.674,neutral,male,21,11,5,4,9,12,35
human,26,1,1,38,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.642,neutral,male,21,11,5,4,9,12,35
human,26,1,1,39,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,1.218,neutral,male,21,11,5,4,9,12,35
human,26,1,1,40,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.537,neutral,male,21,11,5,4,9,12,35
human,26,1,1,41,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.768,neutral,male,21,11,5,4,9,12,35
human,26,1,1,42,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.736,threat,male,21,11,5,4,9,12,35
human,26,1,1,43,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.595,threat,male,21,11,5,4,9,12,35
human,26,1,1,44,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,1.08,threat,male,21,11,5,4,9,12,35
human,26,1,1,45,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.632,threat,male,21,11,5,4,9,12,35
human,26,1,1,46,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.552,threat,male,21,11,5,4,9,12,35
human,26,1,1,47,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.021,threat,male,21,11,5,4,9,12,35
human,26,1,1,48,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.467,threat,male,21,11,5,4,9,12,35
human,26,1,1,49,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.345,neutral,male,21,11,5,4,9,12,35
human,26,1,1,50,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.431,neutral,male,21,11,5,4,9,12,35
human,26,1,1,51,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,1.092,neutral,male,21,11,5,4,9,12,35
human,26,1,1,52,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.91,neutral,male,21,11,5,4,9,12,35
human,26,1,1,53,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.468,neutral,male,21,11,5,4,9,12,35
human,26,1,1,54,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.967,neutral,male,21,11,5,4,9,12,35
human,26,1,1,55,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.065,neutral,male,21,11,5,4,9,12,35
human,26,1,1,56,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.679,threat,male,21,11,5,4,9,12,35
human,26,1,1,57,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.627,threat,male,21,11,5,4,9,12,35
human,26,1,1,58,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.635,threat,male,21,11,5,4,9,12,35
human,26,1,1,59,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.541,threat,male,21,11,5,4,9,12,35
human,26,1,1,60,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,0.738,threat,male,21,11,5,4,9,12,35
human,26,1,1,61,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.313,threat,male,21,11,5,4,9,12,35
human,26,1,1,62,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.364,threat,male,21,11,5,4,9,12,35
human,26,1,1,63,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,1.12,neutral,male,21,11,5,4,9,12,35
human,26,1,1,64,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.613,neutral,male,21,11,5,4,9,12,35
human,26,1,1,65,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.956,neutral,male,21,11,5,4,9,12,35
human,26,1,1,66,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,0.607,neutral,male,21,11,5,4,9,12,35
human,26,1,1,67,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,1.292,neutral,male,21,11,5,4,9,12,35
human,26,1,1,68,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.441,neutral,male,21,11,5,4,9,12,35
human,26,1,1,69,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.336,neutral,male,21,11,5,4,9,12,35
human,26,1,1,70,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.316,threat,male,21,11,5,4,9,12,35
