Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,23,1,7,20,Visual,TR,0.8,0.8,0,0,Testing
Human,23,1,7,21,Visual,TR,2.4,2.4,1.326,1,Testing
Human,23,1,7,22,Visual,TR,2.4,2.4,2.222,1,Testing
Human,23,1,7,23,Visual,TR,0.8,0.8,1.565,1,Testing
Human,23,1,7,24,Visual,TR,0.8,0.8,1.621,1,Testing
Human,23,1,7,25,Visual,TR,2.4,2.4,2.405,0,Testing
Human,23,1,7,26,Visual,TR,0.8,0.8,1.034,1,Testing
Human,23,1,7,27,Visual,TR,2.4,2.4,2.606,0,Testing
Human,23,1,7,28,Visual,TR,0.8,0.8,1.438,0,Testing
Human,23,1,7,29,Visual,TR,2.4,2.4,3.952,1,Testing
Human,23,1,7,30,Visual,TR,2.4,2.4,1.764,1,Testing
Human,23,1,7,31,Visual,TR,2.4,2.4,1.618,1,Testing
Human,23,1,7,32,Visual,TR,2.4,2.4,1.892,0,Testing
Human,23,1,8,1,Visual,TR,2.4,2.4,1.955,0,Testing
Human,23,1,8,2,Visual,TR,2.4,2.4,2.261,0,Testing
Human,23,1,8,3,Visual,TR,0.8,0.8,0.903,0,Testing
Human,23,1,8,4,Visual,TR,2.4,2.4,2.481,0,Testing
Human,23,1,8,5,Visual,TR,0.8,0.8,1.101,0,Testing
Human,23,1,8,6,Visual,TR,0.8,0.8,1.311,1,Testing
Human,23,1,8,7,Visual,TR,0.8,0.8,1.267,0,Testing
Human,23,1,8,8,Visual,TR,0.8,0.8,1.532,1,Testing
Human,23,1,8,9,Visual,TR,2.4,2.4,2.228,0,Testing
Human,23,1,8,10,Visual,TR,2.4,2.4,2.126,1,Testing
Human,23,1,8,11,Visual,TR,0.8,0.8,1.062,1,Testing
Human,23,1,8,12,Visual,TR,0.8,0.8,0.949,1,Testing
Human,23,1,8,13,Visual,TR,2.4,2.4,2.823,0,Testing
Human,23,1,8,14,Visual,TR,2.4,2.4,2.456,0,Testing
Human,23,1,8,15,Visual,TR,2.4,2.4,2.681,1,Testing
Human,23,1,8,16,Visual,TR,0.8,0.8,0.565,0,Testing
Human,23,1,8,17,Visual,TR,2.4,2.4,1.396,1,Testing
Human,23,1,8,18,Visual,TR,0.8,0.8,1.024,1,Testing
Human,23,1,8,19,Visual,TR,0.8,0.8,1.275,0,Testing
Human,23,1,8,20,Visual,TR,2.4,2.4,4.334,1,Testing
Human,23,1,8,21,Visual,TR,0.8,0.8,1.302,0,Testing
Human,23,1,8,22,Visual,TR,2.4,2.4,2.015,0,Testing
Human,23,1,8,23,Visual,TR,0.8,0.8,1.39,0,Testing
Human,23,1,8,24,Visual,TR,0.8,0.8,0.818,1,Testing
Human,23,1,8,25,Visual,TR,2.4,2.4,2.131,1,Testing
Human,23,1,8,26,Visual,TR,2.4,2.4,1.707,0,Testing
Human,23,1,8,27,Visual,TR,2.4,2.4,3.757,1,Testing
Human,23,1,8,28,Visual,TR,0.8,0.8,1.434,1,Testing
Human,23,1,8,29,Visual,TR,0.8,0.8,1.238,0,Testing
Human,23,1,8,30,Visual,TR,2.4,2.4,2.688,1,Testing
Human,23,1,8,31,Visual,TR,2.4,2.4,2.119,1,Testing
Human,23,1,8,32,Visual,TR,0.8,0.8,0.843,1,Testing
Human,23,1,9,1,Visual,TR,2.4,2.4,2.614,0,Testing
Human,23,1,9,2,Visual,TR,2.4,2.4,2.893,1,Testing
Human,23,1,9,3,Visual,TR,0.8,0.8,1.302,1,Testing
Human,23,1,9,4,Visual,TR,0.8,0.8,1.079,1,Testing
Human,23,1,9,5,Visual,TR,0.8,0.8,1.315,1,Testing
Human,23,1,9,6,Visual,TR,2.4,2.4,2.415,0,Testing
Human,23,1,9,7,Visual,TR,2.4,2.4,2.302,1,Testing
Human,23,1,9,8,Visual,TR,0.8,0.8,0.928,0,Testing
Human,23,1,9,9,Visual,TR,0.8,0.8,0.687,1,Testing
Human,23,1,9,10,Visual,TR,2.4,2.4,1.967,1,Testing
Human,23,1,9,11,Visual,TR,2.4,2.4,2.02,0,Testing
Human,23,1,9,12,Visual,TR,2.4,2.4,2.116,0,Testing
Human,23,1,9,13,Visual,TR,0.8,0.8,1.079,1,Testing
Human,23,1,9,14,Visual,TR,0.8,0.8,1.941,0,Testing
Human,23,1,9,15,Visual,TR,2.4,2.4,1.863,0,Testing
Human,23,1,9,16,Visual,TR,2.4,2.4,2.457,1,Testing
Human,23,1,9,17,Visual,TR,0.8,0.8,1.944,0,Testing
Human,23,1,9,18,Visual,TR,0.8,0.8,1.787,1,Testing
Human,23,1,9,19,Visual,TR,0.8,0.8,1.404,1,Testing
Human,23,1,9,20,Visual,TR,2.4,2.4,2.285,1,Testing
Human,23,1,9,21,Visual,TR,0.8,0.8,0.018,0,Testing
Human,23,1,9,22,Visual,TR,2.4,2.4,2.324,0,Testing
Human,23,1,9,23,Visual,TR,0.8,0.8,1.473,0,Testing
Human,23,1,9,24,Visual,TR,0.8,0.8,1.029,1,Testing
Human,23,1,9,25,Visual,TR,2.4,2.4,2.599,0,Testing
Human,23,1,9,26,Visual,TR,0.8,0.8,0.94,0,Testing
Human,23,1,9,27,Visual,TR,2.4,2.4,1.853,1,Testing
Human,23,1,9,28,Visual,TR,0.8,0.8,1.118,0,Testing
Human,23,1,9,29,Visual,TR,2.4,2.4,1.961,0,Testing
Human,23,1,9,30,Visual,TR,2.4,2.4,4.279,1,Testing
Human,23,1,9,31,Visual,TR,2.4,2.4,1.58,1,Testing
Human,23,1,9,32,Visual,TR,0.8,0.8,1.611,0,Testing
Human,23,1,10,1,Visual,TR,2.4,2.4,2.033,1,Testing
Human,23,1,10,2,Visual,TR,0.8,0.8,1.222,1,Testing
Human,23,1,10,3,Visual,TR,0.8,0.8,1.577,0,Testing
Human,23,1,10,4,Visual,TR,2.4,2.4,2.233,1,Testing
Human,23,1,10,5,Visual,TR,2.4,2.4,1.916,1,Testing
Human,23,1,10,6,Visual,TR,0.8,0.8,0.606,0,Testing
Human,23,1,10,7,Visual,TR,2.4,2.4,2.197,0,Testing
Human,23,1,10,8,Visual,TR,0.8,0.8,1.762,0,Testing
Human,23,1,10,9,Visual,TR,0.8,0.8,1.336,0,Testing
Human,23,1,10,10,Visual,TR,0.8,0.8,1.669,1,Testing
Human,23,1,10,11,Visual,TR,0.8,0.8,1.514,1,Testing
Human,23,1,10,12,Visual,TR,0.8,0.8,1.605,0,Testing
Human,23,1,10,13,Visual,TR,2.4,2.4,1.956,0,Testing
Human,23,1,10,14,Visual,TR,2.4,2.4,2.185,1,Testing
Human,23,1,10,15,Visual,TR,2.4,2.4,2.001,1,Testing
Human,23,1,10,16,Visual,TR,0.8,0.8,1.472,1,Testing
Human,23,1,10,17,Visual,TR,0.8,0.8,1.93,0,Testing
Human,23,1,10,18,Visual,TR,2.4,2.4,1.747,1,Testing
Human,23,1,10,19,Visual,TR,2.4,2.4,2.228,1,Testing
Human,23,1,10,20,Visual,TR,2.4,2.4,2.006,0,Testing
Human,23,1,10,21,Visual,TR,2.4,2.4,2.068,0,Testing
Human,23,1,10,22,Visual,TR,0.8,0.8,2.311,1,Testing
Human,23,1,10,23,Visual,TR,2.4,2.4,2.426,0,Testing
Human,23,1,10,24,Visual,TR,2.4,2.4,2.155,0,Testing
Human,23,1,10,25,Visual,TR,2.4,2.4,2.503,0,Testing
Human,23,1,10,26,Visual,TR,0.8,0.8,1.345,1,Testing
Human,23,1,10,27,Visual,TR,0.8,0.8,1.603,1,Testing
Human,23,1,10,28,Visual,TR,0.8,0.8,3.76,0,Testing
Human,23,1,10,29,Visual,TR,0.8,0.8,1.092,1,Testing
Human,23,1,10,30,Visual,TR,2.4,2.4,2.133,1,Testing
Human,23,1,10,31,Visual,TR,2.4,2.4,2.673,0,Testing
Human,23,1,10,32,Visual,TR,0.8,0.8,0.975,0,Testing
Human,23,1,11,1,Visual,TR,2.4,2.4,2.659,1,Testing
Human,23,1,11,2,Visual,TR,2.4,2.4,2.915,0,Testing
Human,23,1,11,3,Visual,TR,2.4,2.4,2.366,1,Testing
Human,23,1,11,4,Visual,TR,2.4,2.4,2.453,0,Testing
Human,23,1,11,5,Visual,TR,2.4,2.4,2.947,0,Testing
Human,23,1,11,6,Visual,TR,0.8,0.8,1.118,0,Testing
Human,23,1,11,7,Visual,TR,0.8,0.8,1.706,1,Testing
Human,23,1,11,8,Visual,TR,0.8,0.8,0.917,1,Testing
Human,23,1,11,9,Visual,TR,2.4,2.4,2.787,1,Testing
Human,23,1,11,10,Visual,TR,2.4,2.4,1.565,0,Testing
Human,23,1,11,11,Visual,TR,0.8,0.8,1.409,0,Testing
Human,23,1,11,12,Visual,TR,0.8,0.8,1.456,1,Testing
Human,23,1,11,13,Visual,TR,2.4,2.4,1.895,1,Testing
Human,23,1,11,14,Visual,TR,2.4,2.4,2.224,1,Testing
Human,23,1,11,15,Visual,TR,2.4,2.4,2.416,0,Testing
Human,23,1,11,16,Visual,TR,2.4,2.4,3.168,0,Testing
Human,23,1,11,17,Visual,TR,0.8,0.8,0.894,0,Testing
Human,23,1,11,18,Visual,TR,0.8,0.8,1.381,0,Testing
Human,23,1,11,19,Visual,TR,2.4,2.4,1.846,1,Testing
Human,23,1,11,20,Visual,TR,0.8,0.8,0.803,0,Testing
Human,23,1,11,21,Visual,TR,0.8,0.8,1.291,1,Testing
Human,23,1,11,22,Visual,TR,0.8,0.8,1.356,0,Testing
Human,23,1,11,23,Visual,TR,2.4,2.4,2.318,1,Testing
Human,23,1,11,24,Visual,TR,0.8,0.8,0.884,1,Testing
Human,23,1,11,25,Visual,TR,0.8,0.8,1.04,0,Testing
Human,23,1,11,26,Visual,TR,0.8,0.8,1.63,1,Testing
Human,23,1,11,27,Visual,TR,2.4,2.4,1.786,0,Testing
Human,23,1,11,28,Visual,TR,0.8,0.8,1.899,0,Testing
Human,23,1,11,29,Visual,TR,0.8,0.8,0.956,1,Testing
Human,23,1,11,30,Visual,TR,2.4,2.4,2.498,0,Testing
Human,23,1,11,31,Visual,TR,0.8,0.8,3.652,1,Testing
Human,23,1,11,32,Visual,TR,2.4,2.4,2.233,1,Testing
Human,24,1,1,1,Visual,TR,0.8,0.8,1.221,1,Training
Human,24,1,1,2,Visual,TR,2.4,2.4,1.768,0,Training
Human,24,1,1,3,Visual,TR,2.4,2.4,2.172,0,Training
Human,24,1,1,4,Visual,TR,0.8,0.8,0.757,0,Training
Human,24,1,1,5,Visual,TR,2.4,2.4,1.489,1,Training
Human,24,1,1,6,Visual,TR,0.8,0.8,0.417,0,Training
Human,24,1,1,7,Visual,TR,0.8,0.8,0.683,1,Training
Human,24,1,1,8,Visual,TR,2.4,2.4,2.223,1,Training
Human,24,1,2,1,Visual,TR,0.8,0.8,1.159,0,Testing
Human,24,1,2,2,Visual,TR,2.4,2.4,8.635,1,Testing
Human,24,1,2,3,Visual,TR,0.8,0.8,0.549,0,Testing
Human,24,1,2,4,Visual,TR,2.4,2.4,5.297,0,Testing
Human,24,1,2,5,Visual,TR,2.4,2.4,2.433,0,Testing
Human,24,1,2,6,Visual,TR,0.8,0.8,0.685,1,Testing
Human,24,1,2,7,Visual,TR,2.4,2.4,2.459,0,Testing
Human,24,1,2,8,Visual,TR,0.8,0.8,0.514,0,Testing
Human,24,1,2,9,Visual,TR,2.4,2.4,2.44,0,Testing
Human,24,1,2,10,Visual,TR,0.8,0.8,0.739,1,Testing
Human,24,1,2,11,Visual,TR,2.4,2.4,1.989,1,Testing
Human,24,1,2,12,Visual,TR,0.8,0.8,0.902,1,Testing
Human,24,1,2,13,Visual,TR,2.4,2.4,2.785,0,Testing
Human,24,1,2,14,Visual,TR,0.8,0.8,0.732,0,Testing
Human,24,1,2,15,Visual,TR,0.8,0.8,0.668,1,Testing
Human,24,1,2,16,Visual,TR,0.8,0.8,0.726,0,Testing
Human,24,1,2,17,Visual,TR,2.4,2.4,3.179,0,Testing
Human,24,1,2,18,Visual,TR,2.4,2.4,1.781,1,Testing
Human,24,1,2,19,Visual,TR,0.8,0.8,1.229,1,Testing
Human,24,1,2,20,Visual,TR,2.4,2.4,1.894,1,Testing
Human,24,1,2,21,Visual,TR,2.4,2.4,1.894,1,Testing
Human,24,1,2,22,Visual,TR,0.8,0.8,0.75,1,Testing
Human,24,1,2,23,Visual,TR,0.8,0.8,0.954,0,Testing
Human,24,1,2,24,Visual,TR,2.4,2.4,3.134,0,Testing
Human,24,1,2,25,Visual,TR,0.8,0.8,0.925,1,Testing
Human,24,1,2,26,Visual,TR,2.4,2.4,2.819,1,Testing
Human,24,1,2,27,Visual,TR,2.4,2.4,1.531,1,Testing
Human,24,1,2,28,Visual,TR,2.4,2.4,2.362,1,Testing
Human,24,1,2,29,Visual,TR,0.8,0.8,0.792,0,Testing
Human,24,1,2,30,Visual,TR,0.8,0.8,0.412,0,Testing
Human,24,1,2,31,Visual,TR,2.4,2.4,1.827,0,Testing
Human,24,1,2,32,Visual,TR,0.8,0.8,0.565,1,Testing
Human,24,1,3,1,Visual,TR,0.8,0.8,0.804,0,Testing
Human,24,1,3,2,Visual,TR,0.8,0.8,0.867,1,Testing
Human,24,1,3,3,Visual,TR,0.8,0.8,0.524,0,Testing
