Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Emotion
Human,17,1,9,12,Auditory,TR,2.8,2.8,1.535956995,1
Human,17,1,9,13,Auditory,TR,2.8,2.8,2.479737568,1
Human,17,1,9,14,Auditory,TR,2.8,2.8,2.21581778,1
Human,17,1,9,15,Auditory,TR,2.8,2.8,2.079769216,1
Human,17,1,9,16,Auditory,TR,2.8,2.8,2.527833946,1
Human,17,1,9,17,Auditory,TR,2.8,2.8,1.75178868,1
Human,17,1,9,18,Auditory,TR,2.8,2.8,2.071910017,1
Human,17,1,9,19,Auditory,TR,2.8,2.8,2.351788878,1
Human,17,1,9,20,Auditory,TR,2.8,2.8,2.303762683,1
Human,18,1,1,1,Auditory,TR,4.2,4.2,2.207697439,3
Human,18,1,1,2,Auditory,TR,4.2,4.2,2.71942899,3
Human,18,1,1,3,Auditory,TR,4.2,4.2,2.935514456,3
Human,18,1,1,4,Auditory,TR,4.2,4.2,2.143937245,3
Human,18,1,1,5,Auditory,TR,4.2,4.2,2.703367361,3
Human,18,1,1,6,Auditory,TR,4.2,4.2,2.703361733,3
Human,18,1,1,7,Auditory,TR,4.2,4.2,2.807976521,3
Human,18,1,1,8,Auditory,TR,4.2,4.2,2.639848839,3
Human,18,1,1,9,Auditory,TR,4.2,4.2,2.159455608,3
Human,18,1,1,10,Auditory,TR,4.2,4.2,2.591818554,3
Human,18,1,1,11,Auditory,TR,4.2,4.2,2.967905542,3
Human,18,1,1,12,Auditory,TR,4.2,4.2,2.991938066,3
Human,18,1,1,13,Auditory,TR,4.2,4.2,2.911857685,3
Human,18,1,1,14,Auditory,TR,4.2,4.2,3.231859737,3
Human,18,1,1,15,Auditory,TR,4.2,4.2,2.519805735,3
Human,18,1,1,16,Auditory,TR,4.2,4.2,3.703882156,3
Human,18,1,1,17,Auditory,TR,4.2,4.2,3.231827625,3
Human,18,1,1,18,Auditory,TR,4.2,4.2,2.983868848,3
Human,18,1,1,19,Auditory,TR,4.2,4.2,3.591809284,3
Human,18,1,1,20,Auditory,TR,4.2,4.2,3.023738543,3
Human,18,1,2,1,Auditory,TR,1.4,1.4,1.575864187,3
Human,18,1,2,2,Auditory,TR,1.4,1.4,1.52051122,3
Human,18,1,2,3,Auditory,TR,1.4,1.4,2.127797485,3
Human,18,1,2,4,Auditory,TR,1.4,1.4,1.503765293,3
Human,18,1,2,5,Auditory,TR,1.4,1.4,1.616033821,3
Human,18,1,2,6,Auditory,TR,1.4,1.4,1.407234619,3
Human,18,1,2,7,Auditory,TR,1.4,1.4,1.935977276,3
Human,18,1,2,8,Auditory,TR,1.4,1.4,1.727823639,3
Human,18,1,2,9,Auditory,TR,1.4,1.4,1.647946527,3
Human,18,1,2,10,Auditory,TR,1.4,1.4,1.783972469,3
Human,18,1,2,11,Auditory,TR,1.4,1.4,1.535948143,3
Human,18,1,2,12,Auditory,TR,1.4,1.4,1.807851381,3
Human,18,1,2,13,Auditory,TR,1.4,1.4,1.311857022,3
Human,18,1,2,14,Auditory,TR,1.4,1.4,1.711906681,3
Human,18,1,2,15,Auditory,TR,1.4,1.4,1.927911369,3
Human,18,1,2,16,Auditory,TR,1.4,1.4,1.688107223,3
Human,18,1,2,17,Auditory,TR,1.4,1.4,1.99199898,3
Human,18,1,2,18,Auditory,TR,1.4,1.4,2.183837066,3
Human,18,1,2,19,Auditory,TR,1.4,1.4,1.616015944,3
Human,18,1,2,20,Auditory,TR,1.4,1.4,1.96769201,3
Human,18,1,3,1,Auditory,TR,2.8,2.8,3.376250201,3
Human,18,1,3,2,Auditory,TR,2.8,2.8,3.048074316,3
Human,18,1,3,3,Auditory,TR,2.8,2.8,3.207839794,3
Human,18,1,3,4,Auditory,TR,2.8,2.8,2.943914733,3
Human,18,1,3,5,Auditory,TR,2.8,2.8,3.559932663,3
Human,18,1,3,6,Auditory,TR,2.8,2.8,3.655164925,3
Human,18,1,3,7,Auditory,TR,2.8,2.8,3.007467354,3
Human,18,1,3,8,Auditory,TR,2.8,2.8,3.215860346,3
Human,18,1,3,9,Auditory,TR,2.8,2.8,3.455757851,3
Human,18,1,3,10,Auditory,TR,2.8,2.8,3.159854202,3
Human,18,1,3,11,Auditory,TR,2.8,2.8,3.519896114,3
Human,18,1,3,12,Auditory,TR,2.8,2.8,3.783376233,3
Human,18,1,3,13,Auditory,TR,2.8,2.8,3.320248029,3
Human,18,1,3,14,Auditory,TR,2.8,2.8,3.159506259,3
Human,18,1,3,15,Auditory,TR,2.8,2.8,3.36777974,3
Human,18,1,3,16,Auditory,TR,2.8,2.8,2.671940979,3
Human,18,1,3,17,Auditory,TR,2.8,2.8,3.144438136,3
Human,18,1,3,18,Auditory,TR,2.8,2.8,3.295803338,3
Human,18,1,3,19,Auditory,TR,2.8,2.8,3.751812462,3
Human,18,1,3,20,Auditory,TR,2.8,2.8,3.983858585,3
Human,18,1,4,1,Auditory,TR,4.2,4.2,5.031635942,1
Human,18,1,4,2,Auditory,TR,4.2,4.2,7.279371916,1
Human,18,1,4,3,Auditory,TR,4.2,4.2,6.303528917,1
Human,18,1,4,4,Auditory,TR,4.2,4.2,5.552166363,1
Human,18,1,4,5,Auditory,TR,4.2,4.2,5.327803444,1
Human,18,1,4,6,Auditory,TR,4.2,4.2,4.159945243,1
Human,18,1,4,7,Auditory,TR,4.2,4.2,5.159700591,1
Human,18,1,4,8,Auditory,TR,4.2,4.2,4.831820672,1
Human,18,1,4,9,Auditory,TR,4.2,4.2,4.063776416,1
Human,18,1,4,10,Auditory,TR,4.2,4.2,4.615617018,1
Human,18,1,4,11,Auditory,TR,4.2,4.2,3.95189953,1
Human,18,1,4,12,Auditory,TR,4.2,4.2,3.376231992,1
Human,18,1,4,13,Auditory,TR,4.2,4.2,3.39162025,1
Human,18,1,4,14,Auditory,TR,4.2,4.2,3.407742463,1
Human,18,1,4,15,Auditory,TR,4.2,4.2,3.231856096,1
Human,18,1,4,16,Auditory,TR,4.2,4.2,3.255759175,1
Human,18,1,4,17,Auditory,TR,4.2,4.2,3.719814011,1
Human,18,1,4,18,Auditory,TR,4.2,4.2,4.264300813,1
Human,18,1,4,19,Auditory,TR,4.2,4.2,3.319799776,1
Human,18,1,4,20,Auditory,TR,4.2,4.2,3.367780733,1
Human,18,1,5,1,Auditory,TR,1.4,1.4,1.808058293,1
Human,18,1,5,2,Auditory,TR,1.4,1.4,2.423623335,1
Human,18,1,5,3,Auditory,TR,1.4,1.4,2.391957267,1
Human,18,1,5,4,Auditory,TR,1.4,1.4,1.903771252,1
Human,18,1,5,5,Auditory,TR,1.4,1.4,2.632130212,1
Human,18,1,5,6,Auditory,TR,1.4,1.4,1.895822539,1
Human,18,1,5,7,Auditory,TR,1.4,1.4,2.295813932,1
Human,18,1,5,8,Auditory,TR,1.4,1.4,1.944012395,1
Human,18,1,5,9,Auditory,TR,1.4,1.4,1.72794911,1
Human,18,1,5,10,Auditory,TR,1.4,1.4,2.039973317,1
Human,18,1,5,11,Auditory,TR,1.4,1.4,2.08805624,1
Human,18,1,5,12,Auditory,TR,1.4,1.4,2.071837358,1
Human,18,1,5,13,Auditory,TR,1.4,1.4,2.119788851,1
Human,18,1,5,14,Auditory,TR,1.4,1.4,2.287889056,1
Human,18,1,5,15,Auditory,TR,1.4,1.4,2.047608517,1
Human,18,1,5,16,Auditory,TR,1.4,1.4,2.455811151,1
Human,18,1,5,17,Auditory,TR,1.4,1.4,1.904258239,1
Human,18,1,5,18,Auditory,TR,1.4,1.4,1.91988552,1
Human,18,1,5,19,Auditory,TR,1.4,1.4,1.943880634,1
Human,18,1,5,20,Auditory,TR,1.4,1.4,2.335800822,1
Human,18,1,6,1,Auditory,TR,2.8,2.8,4.623705769,1
Human,18,1,6,2,Auditory,TR,2.8,2.8,4.479846985,1
Human,18,1,6,3,Auditory,TR,2.8,2.8,4.143857791,1
Human,18,1,6,4,Auditory,TR,2.8,2.8,3.775770828,1
Human,18,1,6,5,Auditory,TR,2.8,2.8,3.463731724,1
Human,18,1,6,6,Auditory,TR,2.8,2.8,4.391793393,1
Human,18,1,6,7,Auditory,TR,2.8,2.8,3.799872211,1
Human,18,1,6,8,Auditory,TR,2.8,2.8,3.247270175,1
Human,18,1,6,9,Auditory,TR,2.8,2.8,3.712011958,1
Human,18,1,6,10,Auditory,TR,2.8,2.8,3.959677417,1
Human,18,1,6,11,Auditory,TR,2.8,2.8,4.81556107,1
Human,18,1,6,12,Auditory,TR,2.8,2.8,4.071640378,1
Human,18,1,6,13,Auditory,TR,2.8,2.8,3.551486369,1
Human,18,1,6,14,Auditory,TR,2.8,2.8,3.831693215,1
Human,18,1,6,15,Auditory,TR,2.8,2.8,3.935953109,1
Human,18,1,6,16,Auditory,TR,2.8,2.8,3.807664333,1
Human,18,1,6,17,Auditory,TR,2.8,2.8,4.055908151,1
Human,18,1,6,18,Auditory,TR,2.8,2.8,3.607876542,1
Human,18,1,6,19,Auditory,TR,2.8,2.8,4.27164733,1
Human,18,1,6,20,Auditory,TR,2.8,2.8,3.287968179,1
Human,18,1,7,1,Auditory,TR,4.2,4.2,5.407595142,2
Human,18,1,7,2,Auditory,TR,4.2,4.2,4.943648231,2
Human,18,1,7,3,Auditory,TR,4.2,4.2,4.631912375,2
Human,18,1,7,4,Auditory,TR,4.2,4.2,5.615938145,2
Human,18,1,7,5,Auditory,TR,4.2,4.2,5.799636829,2
Human,18,1,7,6,Auditory,TR,4.2,4.2,4.503615985,2
Human,18,1,7,7,Auditory,TR,4.2,4.2,4.624152035,2
Human,18,1,7,8,Auditory,TR,4.2,4.2,3.927802451,2
Human,18,1,7,9,Auditory,TR,4.2,4.2,5.015724281,2
Human,18,1,7,10,Auditory,TR,4.2,4.2,5.007909316,2
Human,18,1,7,11,Auditory,TR,4.2,4.2,4.999653382,2
Human,18,1,7,12,Auditory,TR,4.2,4.2,4.86360228,2
Human,18,1,7,13,Auditory,TR,4.2,4.2,4.255660851,2
Human,18,1,7,14,Auditory,TR,4.2,4.2,4.143753507,2
Human,18,1,7,15,Auditory,TR,4.2,4.2,4.57548976,2
Human,18,1,7,16,Auditory,TR,4.2,4.2,4.343834616,2
Human,18,1,7,17,Auditory,TR,4.2,4.2,3.87161588,2
Human,18,1,7,18,Auditory,TR,4.2,4.2,3.351676066,2
Human,18,1,7,19,Auditory,TR,4.2,4.2,3.855828035,2
Human,18,1,7,20,Auditory,TR,4.2,4.2,4.319767001,2
Human,18,1,8,1,Auditory,TR,1.4,1.4,2.311722613,2
Human,18,1,8,2,Auditory,TR,1.4,1.4,2.175883057,2
Human,18,1,8,3,Auditory,TR,1.4,1.4,2.816295688,2
Human,18,1,8,4,Auditory,TR,1.4,1.4,2.319899093,2
Human,18,1,8,5,Auditory,TR,1.4,1.4,2.775804927,2
Human,18,1,8,6,Auditory,TR,1.4,1.4,3.727161853,2
Human,18,1,8,7,Auditory,TR,1.4,1.4,2.687886407,2
Human,18,1,8,8,Auditory,TR,1.4,1.4,2.664036959,2
Human,18,1,8,9,Auditory,TR,1.4,1.4,2.391774523,2
Human,18,1,8,10,Auditory,TR,1.4,1.4,1.887906933,2
Human,18,1,8,11,Auditory,TR,1.4,1.4,2.527950434,2
Human,18,1,8,12,Auditory,TR,1.4,1.4,2.351786308,2
Human,18,1,8,13,Auditory,TR,1.4,1.4,2.32773657,2
Human,18,1,8,14,Auditory,TR,1.4,1.4,2.544023982,2
Human,18,1,8,15,Auditory,TR,1.4,1.4,2.343862425,2
Human,18,1,8,16,Auditory,TR,1.4,1.4,2.367764512,2
Human,18,1,8,17,Auditory,TR,1.4,1.4,2.263461249,2
Human,18,1,8,18,Auditory,TR,1.4,1.4,2.327779939,2
Human,18,1,8,19,Auditory,TR,1.4,1.4,2.223850772,2
Human,18,1,8,20,Auditory,TR,1.4,1.4,2.775976084,2
Human,18,1,9,1,Auditory,TR,2.8,2.8,2.879225919,2
Human,18,1,9,2,Auditory,TR,2.8,2.8,3.031767372,2
Human,18,1,9,3,Auditory,TR,2.8,2.8,3.807719951,2
Human,18,1,9,4,Auditory,TR,2.8,2.8,3.439890552,2
Human,18,1,9,5,Auditory,TR,2.8,2.8,3.47118749,2
Human,18,1,9,6,Auditory,TR,2.8,2.8,3.67189761,2
Human,18,1,9,7,Auditory,TR,2.8,2.8,3.544257378,2
Human,18,1,9,8,Auditory,TR,2.8,2.8,3.175742026,2
Human,18,1,9,9,Auditory,TR,2.8,2.8,3.36001642,2
Human,18,1,9,10,Auditory,TR,2.8,2.8,3.015701438,2
Human,18,1,9,11,Auditory,TR,2.8,2.8,2.751859472,2
Human,18,1,9,12,Auditory,TR,2.8,2.8,2.735973966,2
Human,18,1,9,13,Auditory,TR,2.8,2.8,2.903987433,2
Human,18,1,9,14,Auditory,TR,2.8,2.8,3.055762154,2
Human,18,1,9,15,Auditory,TR,2.8,2.8,2.816084142,2
Human,18,1,9,16,Auditory,TR,2.8,2.8,2.871853579,2
Human,18,1,9,17,Auditory,TR,2.8,2.8,3.231706457,2
Human,18,1,9,18,Auditory,TR,2.8,2.8,3.071886685,2
Human,18,1,9,19,Auditory,TR,2.8,2.8,2.12790243,2
Human,18,1,9,20,Auditory,TR,2.8,2.8,2.199788785,2
Human,19,1,1,1,Auditory,TR,1.4,1.4,1.231906267,1
Human,19,1,1,2,Auditory,TR,1.4,1.4,1.471342976,1
Human,19,1,1,3,Auditory,TR,1.4,1.4,1.423977703,1
Human,19,1,1,4,Auditory,TR,1.4,1.4,1.095920015,1
Human,19,1,1,5,Auditory,TR,1.4,1.4,1.272352221,1
Human,19,1,1,6,Auditory,TR,1.4,1.4,1.887918355,1
Human,19,1,1,7,Auditory,TR,1.4,1.4,1.19239388,1
Human,19,1,1,8,Auditory,TR,1.4,1.4,1.391829569,1
Human,19,1,1,9,Auditory,TR,1.4,1.4,1.543238212,1
Human,19,1,1,10,Auditory,TR,1.4,1.4,1.688355211,1
Human,19,1,1,11,Auditory,TR,1.4,1.4,1.255832061,1
Human,19,1,1,12,Auditory,TR,1.4,1.4,1.45535581,1
Human,19,1,1,13,Auditory,TR,1.4,1.4,1.7758622,1
Human,19,1,1,14,Auditory,TR,1.4,1.4,1.359917806,1
Human,19,1,1,15,Auditory,TR,1.4,1.4,1.056584079,1
Human,19,1,1,16,Auditory,TR,1.4,1.4,1.279956155,1
Human,19,1,1,17,Auditory,TR,1.4,1.4,1.375273656,1
Human,19,1,1,18,Auditory,TR,1.4,1.4,1.695931006,1
Human,19,1,1,19,Auditory,TR,1.4,1.4,1.375816912,1
Human,19,1,1,20,Auditory,TR,1.4,1.4,1.415480921,1
Human,19,1,2,1,Auditory,TR,2.8,2.8,3.463167314,1
Human,19,1,2,2,Auditory,TR,2.8,2.8,3.432114631,1
Human,19,1,2,3,Auditory,TR,2.8,2.8,4.759789623,1
Human,19,1,2,4,Auditory,TR,2.8,2.8,3.759681369,1
Human,19,1,2,5,Auditory,TR,2.8,2.8,4.11966969,1
Human,19,1,2,6,Auditory,TR,2.8,2.8,3.200043169,1
Human,19,1,2,7,Auditory,TR,2.8,2.8,3.479771561,1
Human,19,1,2,8,Auditory,TR,2.8,2.8,3.103719602,1
Human,19,1,2,9,Auditory,TR,2.8,2.8,3.904400112,1
Human,19,1,2,10,Auditory,TR,2.8,2.8,3.503789718,1
Human,19,1,2,11,Auditory,TR,2.8,2.8,4.495664046,1
Human,19,1,2,12,Auditory,TR,2.8,2.8,5.37552658,1
Human,19,1,2,13,Auditory,TR,2.8,2.8,4.007562553,1
Human,19,1,2,14,Auditory,TR,2.8,2.8,3.51120396,1
Human,19,1,2,15,Auditory,TR,2.8,2.8,5.343719098,1
Human,19,1,2,16,Auditory,TR,2.8,2.8,5.055623035,1
Human,19,1,2,17,Auditory,TR,2.8,2.8,3.96773666,1
Human,19,1,2,18,Auditory,TR,2.8,2.8,5.351597475,1
Human,19,1,2,19,Auditory,TR,2.8,2.8,4.591040142,1
Human,19,1,2,20,Auditory,TR,2.8,2.8,4.727014146,1
Human,19,1,3,1,Auditory,TR,4.2,4.2,3.415774564,1
Human,19,1,3,2,Auditory,TR,4.2,4.2,4.767636219,1
Human,19,1,3,3,Auditory,TR,4.2,4.2,4.800341513,1
Human,19,1,3,4,Auditory,TR,4.2,4.2,4.999610021,1
Human,19,1,3,5,Auditory,TR,4.2,4.2,4.855097854,1
Human,19,1,3,6,Auditory,TR,4.2,4.2,4.695684372,1
Human,19,1,3,7,Auditory,TR,4.2,4.2,4.551739629,1
Human,19,1,3,8,Auditory,TR,4.2,4.2,4.743692879,1
Human,19,1,3,9,Auditory,TR,4.2,4.2,5.047743334,1
Human,19,1,3,10,Auditory,TR,4.2,4.2,4.943140817,1
Human,19,1,3,11,Auditory,TR,4.2,4.2,4.271642114,1
Human,19,1,3,12,Auditory,TR,4.2,4.2,3.872232446,1
Human,19,1,3,13,Auditory,TR,4.2,4.2,5.551666135,1
Human,19,1,3,14,Auditory,TR,4.2,4.2,4.118924822,1
Human,19,1,3,15,Auditory,TR,4.2,4.2,4.815587785,1
Human,19,1,3,16,Auditory,TR,4.2,4.2,4.711404048,1
Human,19,1,3,17,Auditory,TR,4.2,4.2,3.927451598,1
Human,19,1,3,18,Auditory,TR,4.2,4.2,5.031655859,1
Human,19,1,3,19,Auditory,TR,4.2,4.2,4.831911961,1
Human,19,1,3,20,Auditory,TR,4.2,4.2,4.647832453,1
Human,19,1,4,1,Auditory,TR,1.4,1.4,1.311908307,2
Human,19,1,4,2,Auditory,TR,1.4,1.4,1.599245268,2
Human,19,1,4,3,Auditory,TR,1.4,1.4,1.383954172,2
Human,19,1,4,4,Auditory,TR,1.4,1.4,1.303914062,2
Human,19,1,4,5,Auditory,TR,1.4,1.4,1.247929849,2
Human,19,1,4,6,Auditory,TR,1.4,1.4,1.376457829,2
Human,19,1,4,7,Auditory,TR,1.4,1.4,1.360200856,2
Human,19,1,4,8,Auditory,TR,1.4,1.4,1.287834532,2
Human,19,1,4,9,Auditory,TR,1.4,1.4,1.231897329,2
Human,19,1,4,10,Auditory,TR,1.4,1.4,1.14418906,2
Human,19,1,4,11,Auditory,TR,1.4,1.4,1.191845989,2
Human,19,1,4,12,Auditory,TR,1.4,1.4,1.127692405,2
Human,19,1,4,13,Auditory,TR,1.4,1.4,1.199771707,2
Human,19,1,4,14,Auditory,TR,1.4,1.4,1.303678684,2
Human,19,1,4,15,Auditory,TR,1.4,1.4,1.199853145,2
Human,19,1,4,16,Auditory,TR,1.4,1.4,1.43988045,2
Human,19,1,4,17,Auditory,TR,1.4,1.4,1.191897302,2
Human,19,1,4,18,Auditory,TR,1.4,1.4,1.191943981,2
Human,19,1,4,19,Auditory,TR,1.4,1.4,1.175852865,2
Human,19,1,4,20,Auditory,TR,1.4,1.4,1.319831706,2
Human,19,1,5,1,Auditory,TR,2.8,2.8,3.439758623,2
Human,19,1,5,2,Auditory,TR,2.8,2.8,4.079761033,2
Human,19,1,5,3,Auditory,TR,2.8,2.8,3.568279321,2
Human,19,1,5,4,Auditory,TR,2.8,2.8,3.839061361,2
Human,19,1,5,5,Auditory,TR,2.8,2.8,3.59973059,2
Human,19,1,5,6,Auditory,TR,2.8,2.8,3.167798037,2
Human,19,1,5,7,Auditory,TR,2.8,2.8,3.191747998,2
Human,19,1,5,8,Auditory,TR,2.8,2.8,3.359737714,2
Human,19,1,5,9,Auditory,TR,2.8,2.8,3.215103058,2
Human,19,1,5,10,Auditory,TR,2.8,2.8,3.31176165,2
Human,19,1,5,11,Auditory,TR,2.8,2.8,3.567791681,2
Human,19,1,5,12,Auditory,TR,2.8,2.8,3.479738125,2
Human,19,1,5,13,Auditory,TR,2.8,2.8,3.399779453,2
Human,19,1,5,14,Auditory,TR,2.8,2.8,3.295753959,2
Human,19,1,5,15,Auditory,TR,2.8,2.8,2.911965645,2
Human,19,1,5,16,Auditory,TR,2.8,2.8,3.551863111,2
Human,19,1,5,17,Auditory,TR,2.8,2.8,3.495690861,2
Human,19,1,5,18,Auditory,TR,2.8,2.8,3.607302081,2
Human,19,1,5,19,Auditory,TR,2.8,2.8,3.55909064,2
Human,19,1,5,20,Auditory,TR,2.8,2.8,3.927757159,2
Human,19,1,6,1,Auditory,TR,4.2,4.2,3.560013944,2
Human,19,1,6,2,Auditory,TR,4.2,4.2,3.984512723,2
Human,19,1,6,3,Auditory,TR,4.2,4.2,4.31974464,2
Human,19,1,6,4,Auditory,TR,4.2,4.2,4.255661569,2
Human,19,1,6,5,Auditory,TR,4.2,4.2,4.375703693,2
Human,19,1,6,6,Auditory,TR,4.2,4.2,4.367657472,2
Human,19,1,6,7,Auditory,TR,4.2,4.2,4.206912168,2
Human,19,1,6,8,Auditory,TR,4.2,4.2,4.751778825,2
Human,19,1,6,9,Auditory,TR,4.2,4.2,4.735414922,2
Human,19,1,6,10,Auditory,TR,4.2,4.2,4.455572649,2
Human,19,1,6,11,Auditory,TR,4.2,4.2,4.471754473,2
Human,19,1,6,12,Auditory,TR,4.2,4.2,3.936213552,2
Human,19,1,6,13,Auditory,TR,4.2,4.2,4.911685575,2
Human,19,1,6,14,Auditory,TR,4.2,4.2,4.174902083,2
Human,19,1,6,15,Auditory,TR,4.2,4.2,5.071694288,2
Human,19,1,6,16,Auditory,TR,4.2,4.2,4.375738453,2
Human,19,1,6,17,Auditory,TR,4.2,4.2,5.095671064,2
Human,19,1,6,18,Auditory,TR,4.2,4.2,3.999400796,2
Human,19,1,6,19,Auditory,TR,4.2,4.2,4.53616363,2
Human,19,1,6,20,Auditory,TR,4.2,4.2,4.823608183,2
Human,19,1,7,1,Auditory,TR,4.2,4.2,4.047619852,3
Human,19,1,7,2,Auditory,TR,4.2,4.2,4.351738172,3
Human,19,1,7,3,Auditory,TR,4.2,4.2,4.767689518,3
Human,19,1,7,4,Auditory,TR,4.2,4.2,3.935723595,3
Human,19,1,7,5,Auditory,TR,4.2,4.2,4.015762712,3
Human,19,1,7,6,Auditory,TR,4.2,4.2,4.111624462,3
Human,19,1,7,7,Auditory,TR,4.2,4.2,4.335740413,3
Human,19,1,7,8,Auditory,TR,4.2,4.2,4.135960761,3
Human,19,1,7,9,Auditory,TR,4.2,4.2,4.175745935,3
Human,19,1,7,10,Auditory,TR,4.2,4.2,3.991751838,3
Human,19,1,7,11,Auditory,TR,4.2,4.2,4.27174772,3
Human,19,1,7,12,Auditory,TR,4.2,4.2,3.944168733,3
Human,19,1,7,13,Auditory,TR,4.2,4.2,3.903675108,3
Human,19,1,7,14,Auditory,TR,4.2,4.2,3.783738591,3
Human,19,1,7,15,Auditory,TR,4.2,4.2,3.511693917,3
Human,19,1,7,16,Auditory,TR,4.2,4.2,4.151724467,3
Human,19,1,7,17,Auditory,TR,4.2,4.2,4.535468752,3
Human,19,1,7,18,Auditory,TR,4.2,4.2,3.519223034,3
Human,19,1,7,19,Auditory,TR,4.2,4.2,4.040197002,3
Human,19,1,7,20,Auditory,TR,4.2,4.2,3.695512225,3
Human,19,1,8,1,Auditory,TR,2.8,2.8,3.431709093,3
Human,19,1,8,2,Auditory,TR,2.8,2.8,3.216082641,3
Human,19,1,8,3,Auditory,TR,2.8,2.8,3.76830064,3
Human,19,1,8,4,Auditory,TR,2.8,2.8,3.799671133,3
Human,19,1,8,5,Auditory,TR,2.8,2.8,3.831509402,3
Human,19,1,8,6,Auditory,TR,2.8,2.8,4.087697344,3
Human,19,1,8,7,Auditory,TR,2.8,2.8,3.559898076,3
Human,19,1,8,8,Auditory,TR,2.8,2.8,4.152249184,3
Human,19,1,8,9,Auditory,TR,2.8,2.8,4.063720237,3
Human,19,1,8,10,Auditory,TR,2.8,2.8,4.215569511,3
Human,19,1,8,11,Auditory,TR,2.8,2.8,4.591610545,3
Human,19,1,8,12,Auditory,TR,2.8,2.8,4.583625901,3
Human,19,1,8,13,Auditory,TR,2.8,2.8,3.983632786,3
Human,19,1,8,14,Auditory,TR,2.8,2.8,3.743727971,3
Human,19,1,8,15,Auditory,TR,2.8,2.8,3.759745262,3
Human,19,1,8,16,Auditory,TR,2.8,2.8,4.519643801,3
Human,19,1,8,17,Auditory,TR,2.8,2.8,4.255939653,3
Human,19,1,8,18,Auditory,TR,2.8,2.8,4.0403377,3
Human,19,1,8,19,Auditory,TR,2.8,2.8,3.855650711,3
Human,19,1,8,20,Auditory,TR,2.8,2.8,4.223130077,3
Human,19,1,9,1,Auditory,TR,1.4,1.4,1.496512532,3
Human,19,1,9,2,Auditory,TR,1.4,1.4,1.559561727,3
Human,19,1,9,3,Auditory,TR,1.4,1.4,2.591098739,3
Human,19,1,9,4,Auditory,TR,1.4,1.4,2.016276836,3
Human,19,1,9,5,Auditory,TR,1.4,1.4,2.103398481,3
Human,19,1,9,6,Auditory,TR,1.4,1.4,1.767868286,3
Human,19,1,9,7,Auditory,TR,1.4,1.4,1.671919139,3
Human,19,1,9,8,Auditory,TR,1.4,1.4,1.727888454,3
Human,19,1,9,9,Auditory,TR,1.4,1.4,1.903897244,3
Human,19,1,9,10,Auditory,TR,1.4,1.4,2.015965316,3
Human,19,1,9,11,Auditory,TR,1.4,1.4,2.096316616,3
Human,19,1,9,12,Auditory,TR,1.4,1.4,1.367386341,3
Human,19,1,9,13,Auditory,TR,1.4,1.4,1.911364454,3
Human,19,1,9,14,Auditory,TR,1.4,1.4,1.823334403,3
Human,19,1,9,15,Auditory,TR,1.4,1.4,2.071349663,3
Human,19,1,9,16,Auditory,TR,1.4,1.4,2.191925442,3
Human,19,1,9,17,Auditory,TR,1.4,1.4,2.152366708,3
Human,19,1,9,18,Auditory,TR,1.4,1.4,2.063356411,3
Human,19,1,9,19,Auditory,TR,1.4,1.4,2.111926382,3
Human,19,1,9,20,Auditory,TR,1.4,1.4,2.216025369,3
Human,20,1,1,1,Auditory,TR,1.4,1.4,1.352570437,2
Human,20,1,1,2,Auditory,TR,1.4,1.4,1.431780931,2
Human,20,1,1,3,Auditory,TR,1.4,1.4,1.359913503,2
Human,20,1,1,4,Auditory,TR,1.4,1.4,1.615423781,2
Human,20,1,1,5,Auditory,TR,1.4,1.4,1.912297028,2
Human,20,1,1,6,Auditory,TR,1.4,1.4,2.319994915,2
Human,20,1,1,7,Auditory,TR,1.4,1.4,1.800024365,2
Human,20,1,1,8,Auditory,TR,1.4,1.4,2.263992163,2
Human,20,1,1,9,Auditory,TR,1.4,1.4,1.927933609,2
Human,20,1,1,10,Auditory,TR,1.4,1.4,1.199896844,2
Human,20,1,1,11,Auditory,TR,1.4,1.4,1.55993714,2
Human,20,1,1,12,Auditory,TR,1.4,1.4,1.799988281,2
Human,20,1,1,13,Auditory,TR,1.4,1.4,1.535778947,2
Human,20,1,1,14,Auditory,TR,1.4,1.4,1.695969408,2
Human,20,1,1,15,Auditory,TR,1.4,1.4,1.967834651,2
Human,20,1,1,16,Auditory,TR,1.4,1.4,1.399765218,2
Human,20,1,1,17,Auditory,TR,1.4,1.4,1.808027218,2
Human,20,1,1,18,Auditory,TR,1.4,1.4,2.024001274,2
Human,20,1,1,19,Auditory,TR,1.4,1.4,2.023704651,2
Human,20,1,1,20,Auditory,TR,1.4,1.4,1.999878173,2
Human,20,1,2,1,Auditory,TR,4.2,4.2,3.543759288,2
Human,20,1,2,2,Auditory,TR,4.2,4.2,3.735608919,2
Human,20,1,2,3,Auditory,TR,4.2,4.2,3.959552391,2
Human,20,1,2,4,Auditory,TR,4.2,4.2,3.959719903,2
Human,20,1,2,5,Auditory,TR,4.2,4.2,4.479682839,2
Human,20,1,2,6,Auditory,TR,4.2,4.2,3.935238935,2
Human,20,1,2,7,Auditory,TR,4.2,4.2,4.039880186,2
Human,20,1,2,8,Auditory,TR,4.2,4.2,4.943622828,2
Human,20,1,2,9,Auditory,TR,4.2,4.2,4.087559296,2
